pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,2023-09-29,95.1,1.53,6.34,"Hentges, Sam",678009,656529,field_out,hit_into_play,,,,,6.0,Parker Meadows flies out to left fielder Steven Kwan.,R,L,L,DET,CLE,X,7.0,fly_ball,3,1,2023,0.62,1.11,0.37,2.51,,,668670.0,2,6,Bot,82.6,91.26,,,666310,,,-4.477375892938966,-138.2575105138566,-6.931831669143416,8.99026104171587,31.70408368531888,-16.54457013262897,3.44,1.62,289.0,90.2,41.0,95.9,1767.0,6.8,716395,656529,666310,647304,665926,671289,677587,680757,664702,657656,53.66,0.009,0.012,0.0,1.0,0.0,0.0,3.0,59,5,4-Seam Fastball,4,7,4,7,7,4,4,7,Standard,Standard,160.0,-0.024,-0.336
SI,2023-09-29,95.1,1.52,6.24,"Hentges, Sam",678009,656529,,ball,,,,,13.0,Parker Meadows flies out to left fielder Steven Kwan.,R,L,L,DET,CLE,B,,,2,1,2023,1.0,1.18,-0.59,1.44,,,668670.0,2,6,Bot,,,,,666310,,,-7.852153980292221,-137.95092241094963,-9.635198032365532,14.51590216125907,30.34219928244929,-15.126216638647143,3.47,1.57,,,,95.9,2056.0,6.9,716395,656529,666310,647304,665926,671289,677587,680757,664702,657656,53.62,,,,,,,,59,4,Sinker,4,7,4,7,7,4,4,7,Standard,Standard,157.0,0.0,0.081
SL,2023-09-29,87.4,1.53,6.42,"Hentges, Sam",678009,656529,,called_strike,,,,,2.0,Parker Meadows flies out to left fielder Steven Kwan.,R,L,L,DET,CLE,S,,,2,0,2023,-0.25,0.29,-0.2,2.88,,,668670.0,2,6,Bot,,,,,666310,,,-3.680894605891247,-127.40259253059271,-3.0616668698402703,-2.0880799852956984,24.21516947915996,-28.58117859469012,3.31,1.52,,,,88.5,2125.0,6.7,716395,656529,666310,647304,665926,671289,677587,680757,664702,657656,53.8,,,,,,,,59,3,Slider,4,7,4,7,7,4,4,7,Standard,Standard,218.0,0.0,-0.043
SL,2023-09-29,87.8,1.66,6.35,"Hentges, Sam",678009,656529,,blocked_ball,,,,,13.0,Parker Meadows flies out to left fielder Steven Kwan.,R,L,L,DET,CLE,B,,,1,0,2023,-0.14,0.5,-0.15,0.63,,,668670.0,2,6,Bot,,,,,666310,,,-4.116169946471877,-127.62132013039172,-8.786823278142542,-0.6866572937070764,27.635980921337563,-24.99715701093727,3.36,1.54,,,,88.3,2234.0,6.8,716395,656529,666310,647304,665926,671289,677587,680757,664702,657656,53.71,,,,,,,,59,2,Slider,4,7,4,7,7,4,4,7,Standard,Standard,203.0,0.0,0.031
SL,2023-09-29,86.5,1.54,6.39,"Hentges, Sam",678009,656529,,ball,,,,,13.0,Parker Meadows flies out to left fielder Steven Kwan.,R,L,L,DET,CLE,B,,,0,0,2023,-0.13,0.4,-1.28,1.48,,,668670.0,2,6,Bot,,,,,666310,,,-6.493659877935367,-125.72102154139368,-6.319818631560297,-0.0731989299343524,26.18809119710205,-26.78849209839685,3.34,1.59,,,,87.0,2044.0,6.7,716395,656529,666310,647304,665926,671289,677587,680757,664702,657656,53.78,,,,,,,,59,1,Slider,4,7,4,7,7,4,4,7,Standard,Standard,218.0,0.0,0.025
CU,2023-09-29,79.1,1.36,6.42,"Hentges, Sam",668670,656529,single,hit_into_play,,,,,8.0,Jake Rogers singles on a ground ball to third baseman Tyler Freeman.,R,R,L,DET,CLE,X,5.0,ground_ball,0,2,2023,-0.45,-1.23,-0.24,1.97,,,,2,6,Bot,90.35,166.16,,,666310,,,-2.664105185188661,-115.21275572415556,-0.5771216234001305,-3.4888923519201267,22.987323933477885,-43.14954217370273,3.41,1.59,19.0,90.5,-6.0,79.6,2357.0,6.7,716395,656529,666310,647304,665926,671289,677587,680757,664702,657656,53.76,0.194,0.192,0.9,1.0,1.0,0.0,2.0,58,4,Curveball,4,7,4,7,7,4,4,7,Standard,Standard,332.0,0.014,0.173
FF,2023-09-29,93.8,1.7,6.31,"Hentges, Sam",668670,656529,,foul,,,,,6.0,Jake Rogers singles on a ground ball to third baseman Tyler Freeman.,R,R,L,DET,CLE,S,,,0,2,2023,0.56,1.23,0.45,2.3,,,,2,6,Bot,,,,,666310,,,-4.516306702776102,-136.55857784809805,-7.479012113454206,7.923106718307324,26.94641690537493,-15.381186302865974,3.41,1.59,261.0,88.6,52.0,95.1,2042.0,6.8,716395,656529,666310,647304,665926,671289,677587,680757,664702,657656,53.71,,,,,,,,58,3,4-Seam Fastball,4,7,4,7,7,4,4,7,Standard,Standard,154.0,0.0,0.0
FF,2023-09-29,93.5,1.63,6.35,"Hentges, Sam",668670,656529,,swinging_strike,,,,,6.0,Jake Rogers singles on a ground ball to third baseman Tyler Freeman.,R,R,L,DET,CLE,S,,,0,1,2023,0.53,1.26,0.54,2.82,,,,2,6,Bot,,,,,666310,,,-4.011856933782616,-136.08062983165132,-6.225433129046592,7.463545661929979,27.536655066594086,-15.30475572829986,3.41,1.59,,,,94.4,2091.0,6.6,716395,656529,666310,647304,665926,671289,677587,680757,664702,657656,53.86,,,,,,,,58,2,4-Seam Fastball,4,7,4,7,7,4,4,7,Standard,Standard,153.0,0.0,-0.023
CU,2023-09-29,78.3,1.41,6.49,"Hentges, Sam",668670,656529,,called_strike,,,,,1.0,Jake Rogers singles on a ground ball to third baseman Tyler Freeman.,R,R,L,DET,CLE,S,,,0,0,2023,-0.53,-1.09,-0.49,3.33,,,,2,6,Bot,,,,,666310,,,-3.161618478413403,-113.9968958118852,2.072033352985716,-4.027277107279939,21.39082834551625,-42.28931694700157,3.36,1.54,,,,78.8,2314.0,6.7,716395,656529,666310,647304,665926,671289,677587,680757,664702,657656,53.83,,,,,,,,58,1,Curveball,4,7,4,7,7,4,4,7,Standard,Standard,330.0,0.0,-0.017
FF,2023-09-29,93.3,1.59,6.34,"Hentges, Sam",628451,656529,field_out,hit_into_play,,,,,8.0,Andy Ibanez lines out to second baseman Andres Gimenez.,R,R,L,DET,CLE,X,4.0,line_drive,1,0,2023,0.47,1.13,0.03,1.79,,,,1,6,Bot,142.13,144.79,,,666310,,,-5.094015979775542,-135.74097459938844,-8.55626530942062,6.8887014740050265,26.885376681558142,-16.59806334232201,3.13,1.48,168.0,101.1,7.0,94.5,2179.0,6.8,716395,656529,666310,647304,665926,671289,677587,680757,664702,657656,53.7,0.66,0.622,0.0,1.0,0.0,0.0,4.0,57,2,4-Seam Fastball,4,7,4,7,7,4,4,7,Standard,Standard,154.0,-0.017,-0.194
FF,2023-09-29,92.3,1.7,6.41,"Hentges, Sam",628451,656529,,ball,,,,,12.0,Andy Ibanez lines out to second baseman Andres Gimenez.,R,R,L,DET,CLE,B,,,0,0,2023,0.39,1.24,0.21,3.89,,,,1,6,Bot,,,,,666310,,,-4.699986111637004,-134.45793919971305,-3.373391011229685,5.726675464238796,26.423709301285548,-16.594603785545324,2.97,1.35,,,,93.9,2070.0,6.9,716395,656529,666310,647304,665926,671289,677587,680757,664702,657656,53.56,,,,,,,,57,1,4-Seam Fastball,4,7,4,7,7,4,4,7,Standard,Standard,159.0,0.0,0.025
CU,2023-09-29,78.7,1.34,6.46,"Hentges, Sam",595879,656529,field_out,hit_into_play,,,,,3.0,Javier Baez lines out sharply to left fielder Steven Kwan.,R,R,L,DET,CLE,X,7.0,line_drive,0,1,2023,-0.52,-1.08,0.31,3.02,,,,0,6,Bot,65.26,85.44,,,666310,,,-1.285729795236727,-114.7025684592508,1.3683788933971026,-4.325408354460952,20.952534984598007,-42.2113450332038,3.53,1.75,319.0,108.0,19.0,79.1,2353.0,6.4,716395,656529,666310,647304,665926,671289,677587,680757,664702,657656,54.06,0.777,1.09,0.0,1.0,0.0,0.0,6.0,56,2,Curveball,4,7,4,7,7,4,4,7,Standard,Standard,331.0,-0.026,-0.2
CU,2023-09-29,78.7,1.52,6.51,"Hentges, Sam",595879,656529,,called_strike,,,,,1.0,Javier Baez lines out sharply to left fielder Steven Kwan.,R,R,L,DET,CLE,S,,,0,0,2023,-0.11,-0.8,-0.58,3.11,,,,0,6,Bot,,,,,666310,,,-4.367516282612002,-114.51350479573854,0.9444550280849592,-0.1449184728299659,20.834377218885965,-39.59277059740814,3.24,1.62,,,,79.2,2167.0,6.6,716395,656529,666310,647304,665926,671289,677587,680757,664702,657656,53.92,,,,,,,,56,1,Curveball,4,7,4,7,7,4,4,7,Standard,Standard,330.0,0.0,-0.038
CU,2023-09-24,80.1,1.25,6.42,"Hentges, Sam",622761,656529,field_out,hit_into_play,,,,,5.0,"Jorge Mateo grounds out, second baseman Andres Gimenez to first baseman Kole Calhoun.",R,R,L,CLE,BAL,X,4.0,ground_ball,0,0,2023,-0.2,-0.98,-0.01,2.59,669720.0,,656775.0,2,5,Top,144.78,152.08,,,681807,,,-2.4275001080633407,-116.7521237292104,0.074483209559893,-1.385246010072399,21.46579571321577,-41.35809943899349,3.38,1.62,31.0,103.8,-3.0,81.2,2315.0,6.9,716450,656529,681807,594777,665926,608070,677588,680757,657656,686823,53.64,0.466,0.436,0.0,1.0,0.0,0.0,2.0,41,1,Curveball,1,5,5,1,5,1,5,1,Standard,Standard,330.0,0.016,-0.528
FF,2023-09-24,95.2,1.4,6.44,"Hentges, Sam",676059,656529,strikeout,swinging_strike,,,,,12.0,Jordan Westburg strikes out swinging.,R,R,L,CLE,BAL,S,2.0,,2,2,2023,0.73,1.25,0.01,3.59,669720.0,,656775.0,1,5,Top,,,,,681807,,,-5.379286551356682,-138.50535467945227,-4.694774284768517,10.654343503382329,31.57488488687873,-15.240453701195843,3.42,1.63,,,,96.4,2135.0,7.0,716450,656529,681807,594777,665926,608070,677588,680757,657656,686823,53.47,,,0.0,1.0,0.0,0.0,,40,5,4-Seam Fastball,1,5,5,1,5,1,5,1,Standard,Standard,153.0,0.022,-0.512
FF,2023-09-24,95.3,1.29,6.36,"Hentges, Sam",676059,656529,,ball,,,,,13.0,Jordan Westburg strikes out swinging.,R,R,L,CLE,BAL,B,,,1,2,2023,0.34,1.5,-1.01,1.14,669720.0,,656775.0,1,5,Top,,,,,681807,,,-6.887469737402743,-138.26412027244,-11.603244643231667,5.799451502327385,29.15254942999569,-10.487190331356098,3.49,1.69,,,,96.8,2235.0,7.2,716450,656529,681807,594777,665926,608070,677588,680757,657656,686823,53.34,,,,,,,,40,4,4-Seam Fastball,1,5,5,1,5,1,5,1,Standard,Standard,154.0,0.0,0.071
CU,2023-09-24,80.2,1.18,6.54,"Hentges, Sam",676059,656529,,foul,,,,,1.0,Jordan Westburg strikes out swinging.,R,R,L,CLE,BAL,S,,,1,1,2023,-0.25,-1.17,-0.59,3.16,669720.0,,656775.0,1,5,Top,,,,,681807,,,-3.457771295964505,-116.74546815936598,1.511999870608013,-1.6175501448522858,23.19697452706031,-43.39547611272012,3.42,1.63,185.0,69.2,43.0,80.7,2314.0,6.7,716450,656529,681807,594777,665926,608070,677588,680757,657656,686823,53.75,,,,,,,,40,3,Curveball,1,5,5,1,5,1,5,1,Standard,Standard,328.0,0.0,-0.174
FF,2023-09-24,95.6,1.37,6.42,"Hentges, Sam",676059,656529,,blocked_ball,,,,,14.0,Jordan Westburg strikes out swinging.,R,R,L,CLE,BAL,B,,,0,1,2023,0.61,1.21,0.58,0.4,669720.0,,656775.0,1,5,Top,,,,,681807,,,-3.499913108705991,-138.6610172545009,-13.114556522329911,8.647505404092565,28.866184797546516,-13.988063441598918,3.49,1.69,,,,97.1,2118.0,7.1,716450,656529,681807,594777,665926,608070,677588,680757,657656,686823,53.35,,,,,,,,40,2,4-Seam Fastball,1,5,5,1,5,1,5,1,Standard,Standard,150.0,0.0,0.063
FF,2023-09-24,94.9,1.57,6.36,"Hentges, Sam",676059,656529,,called_strike,,,,,9.0,Jordan Westburg strikes out swinging.,R,R,L,CLE,BAL,S,,,0,0,2023,0.48,1.25,0.47,1.92,669720.0,,656775.0,1,5,Top,,,,,681807,,,-4.015976178670126,-138.0149687879501,-8.926415455140486,6.993203014341768,28.950952619316705,-14.372768264675608,3.42,1.63,,,,96.7,2241.0,7.2,716450,656529,681807,594777,665926,608070,677588,680757,657656,686823,53.29,,,,,,,,40,1,4-Seam Fastball,1,5,5,1,5,1,5,1,Standard,Standard,152.0,0.0,-0.078
FF,2023-09-24,94.7,1.44,6.49,"Hentges, Sam",656775,656529,single,hit_into_play,,,,,6.0,Cedric Mullins singles on a ground ball to right fielder Will Brennan.   Aaron Hicks scores.    Austin Hays to 3rd.,R,L,L,CLE,BAL,X,9.0,ground_ball,1,0,2023,0.35,0.92,0.31,2.28,,543305.0,669720.0,1,5,Top,182.96,104.2,,,681807,,,-3.7818104488831032,-137.79846902772118,-7.512148257054374,5.268165428182551,27.557998146517235,-18.9854421356088,3.32,1.53,21.0,100.8,-5.0,96.2,1709.0,6.9,716450,656529,681807,594777,665926,608070,677588,680757,657656,686823,53.55,0.3,0.274,0.9,1.0,1.0,0.0,2.0,39,2,4-Seam Fastball,1,4,4,1,5,1,5,1,Strategic,Standard,155.0,-0.063,0.859
