pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
ST,2023-09-29,82.5,-1.87,4.6,"McAllister, Zach",682515,502083,strikeout,called_strike,,,,,2.0,Logan Porter called out on strikes.,R,R,R,KC,NYY,S,2.0,,1,2,2023,0.93,0.85,0.09,2.97,521692.0,679845.0,622110.0,2,6,Bot,,,,,669224,,,2.6717908967644437,-120.25510398487334,1.085825533745778,8.619841847036922,21.05360223332533,-24.21438590144373,3.24,1.44,,,,83.8,2356.0,6.8,716389,502083,669224,641343,650402,672724,683011,677592,664314,665828,53.68,,,0.0,1.0,0.0,0.0,,58,7,Sweeper,10,5,10,5,5,10,10,5,Standard,Standard,97.0,-0.007,-0.493
SI,2023-09-29,89.7,-2.05,4.46,"McAllister, Zach",682515,502083,,foul,,,,,4.0,Logan Porter called out on strikes.,R,R,R,KC,NYY,S,,,1,2,2023,-1.01,0.43,-0.52,2.09,521692.0,679845.0,622110.0,2,6,Bot,,,,,669224,,,6.058562586924756,-130.6257672104933,-0.8150341937715035,-12.864442857618322,25.885776591163896,-27.321175541146825,3.16,1.46,,,,91.7,2102.0,7.3,716389,502083,669224,641343,650402,672724,683011,677592,664314,665828,53.15,,,,,,,,58,6,Sinker,10,5,10,5,5,10,10,5,Standard,Standard,251.0,0.0,0.0
SI,2023-09-29,93.7,-1.93,4.51,"McAllister, Zach",682515,502083,,foul,,,,,12.0,Logan Porter called out on strikes.,R,R,R,KC,NYY,S,,,1,2,2023,-1.18,0.62,1.13,2.43,521692.0,679845.0,622110.0,2,6,Bot,,,,,669224,,,10.689088337640715,-136.17162854804155,-1.0486305566800893,-16.88943051492036,26.86365987533918,-24.32081805494662,3.16,1.46,232.0,77.3,46.0,95.5,2189.0,7.2,716389,502083,669224,641343,650402,672724,683011,677592,664314,665828,53.31,,,,,,,,58,5,Sinker,10,5,10,5,5,10,10,5,Standard,Standard,255.0,0.0,0.0
SI,2023-09-29,92.8,-1.97,4.55,"McAllister, Zach",682515,502083,,foul,,,,,12.0,Logan Porter called out on strikes.,R,R,R,KC,NYY,S,,,1,2,2023,-1.07,0.49,0.83,2.4,521692.0,679845.0,622110.0,2,6,Bot,,,,,669224,,,9.681693177935257,-135.02566995509173,-0.8906100820332564,-15.029204729000424,24.31712995823812,-26.114415432268693,3.16,1.46,297.0,91.6,39.0,95.1,2395.0,7.3,716389,502083,669224,641343,650402,672724,683011,677592,664314,665828,53.25,,,,,,,,58,4,Sinker,10,5,10,5,5,10,10,5,Standard,Standard,249.0,0.0,0.0
SI,2023-09-29,93.6,-1.94,4.67,"McAllister, Zach",682515,502083,,foul,,,,,5.0,Logan Porter called out on strikes.,R,R,R,KC,NYY,S,,,1,1,2023,-1.2,0.54,0.16,2.19,521692.0,679845.0,622110.0,2,6,Bot,,,,,669224,,,8.194613861900388,-136.1514327125247,-1.8871518027725,-16.7409175033463,29.07894080072422,-25.261857780466745,3.16,1.46,151.0,80.5,12.0,95.1,2409.0,7.1,716389,502083,669224,641343,650402,672724,683011,677592,664314,665828,53.41,,,,,,,,58,3,Sinker,10,5,10,5,5,10,10,5,Standard,Standard,247.0,0.0,-0.231
FC,2023-09-29,88.9,-1.87,4.78,"McAllister, Zach",682515,502083,,ball,,,,,14.0,Logan Porter called out on strikes.,R,R,R,KC,NYY,B,,,0,1,2023,-0.17,0.71,2.2,1.84,521692.0,679845.0,622110.0,2,6,Bot,,,,,669224,,,10.485354816570146,-129.2174278421451,-2.76684876129695,-3.744006659877366,22.321418587856133,-23.818532656013574,3.18,1.41,,,,90.9,2320.0,7.2,716389,502083,669224,641343,650402,672724,683011,677592,664314,665828,53.34,,,,,,,,58,2,Cutter,10,5,10,5,5,10,10,5,Standard,Standard,233.0,0.0,0.098
SI,2023-09-29,92.6,-2.07,4.63,"McAllister, Zach",682515,502083,,called_strike,,,,,6.0,Logan Porter called out on strikes.,R,R,R,KC,NYY,S,,,0,0,2023,-1.14,0.74,0.61,2.13,521692.0,679845.0,622110.0,2,6,Bot,,,,,669224,,,9.458259282598783,-134.68788385028515,-2.25890275923634,-15.798058484625402,25.78292937786651,-22.834373239608823,3.21,1.52,,,,94.5,2337.0,7.1,716389,502083,669224,641343,650402,672724,683011,677592,664314,665828,53.35,,,,,,,,58,1,Sinker,10,5,10,5,5,10,10,5,Standard,Standard,257.0,0.0,-0.136
ST,2023-09-28,81.9,-2.01,4.31,"McAllister, Zach",666182,502083,grounded_into_double_play,hit_into_play,,,,,14.0,"Bo Bichette grounds into a double play, third baseman Oswaldo Cabrera to second baseman Gleyber Torres to first baseman DJ LeMahieu.   Vladimir Guerrero Jr.  out at 2nd.    Bo Bichette out at 1st.",R,R,R,TOR,NYY,X,5.0,ground_ball,1,2,2023,0.61,0.44,0.38,1.47,,,665489.0,1,6,Bot,104.88,166.31,,,669224,,,4.272989280531824,-119.0890929049346,-0.6059322897575725,4.847924257579062,25.80535882431752,-28.15905232066361,3.75,1.73,5.0,87.7,-15.0,82.8,2357.0,7.2,716403,502083,669224,518934,650402,665828,683011,677592,664314,592450,53.29,0.1,0.091,0.0,1.0,0.0,0.0,2.0,54,4,Sweeper,6,0,6,0,0,6,6,0,Strategic,Standard,87.0,-0.002,-0.308
SI,2023-09-28,90.0,-1.95,4.41,"McAllister, Zach",666182,502083,,called_strike,,,,,14.0,"Bo Bichette grounds into a double play, third baseman Oswaldo Cabrera to second baseman Gleyber Torres to first baseman DJ LeMahieu.   Vladimir Guerrero Jr.  out at 2nd.    Bo Bichette out at 1st.",R,R,R,TOR,NYY,S,,,1,1,2023,-1.04,0.9,0.87,2.24,,,665489.0,1,6,Bot,,,,,669224,,,9.344088974624244,-130.81767503395628,-1.298987132437094,-13.9637082371994,28.067156141050965,-21.81631981144564,3.68,1.81,,,,91.0,2341.0,7.0,716403,502083,669224,518934,650402,665828,683011,677592,664314,592450,53.49,,,,,,,,54,3,Sinker,6,0,6,0,0,6,6,0,Strategic,Standard,248.0,0.0,-0.065
FC,2023-09-28,86.7,-1.96,4.63,"McAllister, Zach",666182,502083,,swinging_strike,,,,,12.0,"Bo Bichette grounds into a double play, third baseman Oswaldo Cabrera to second baseman Gleyber Torres to first baseman DJ LeMahieu.   Vladimir Guerrero Jr.  out at 2nd.    Bo Bichette out at 1st.",R,R,R,TOR,NYY,S,,,1,0,2023,0.27,0.8,1.16,3.24,,,665489.0,1,6,Bot,,,,,669224,,,7.016568638356092,-126.1119081096219,1.2667204543307402,1.4684970919448093,25.710367313900697,-24.083951173723666,3.75,1.73,16.0,,,88.1,2382.0,7.2,716403,502083,669224,518934,650402,665828,683011,677592,664314,592450,53.28,,,,,,,,54,2,Cutter,6,0,6,0,0,6,6,0,Strategic,Standard,205.0,0.0,-0.062
