pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SI,2023-09-29,90.9,3.33,5.65,"Blach, Ty",650489,621389,field_out,hit_into_play,,,,,4.0,"Willi Castro grounds out, third baseman Ryan McMahon to first baseman Elehuris Montero.",R,R,L,COL,MIN,X,5.0,ground_ball,3,2,2023,1.1,0.56,-0.8,2.6,680777.0,,,2,5,Top,96.42,166.37,,,553869,,,-12.3958467830927,-131.88240236341542,-2.938247898234306,15.239220330358986,23.59329033917905,-25.214412618842413,3.6,1.69,25.0,86.3,-4.0,89.4,2046.0,5.2,716387,621389,553869,660707,663898,641857,676701,666134,686668,656248,55.32,0.194,0.18,0.0,1.0,0.0,0.0,2.0,43,6,Sinker,5,4,4,5,4,5,4,5,Strategic,Standard,112.0,0.052,-0.38
SI,2023-09-29,91.1,3.11,5.61,"Blach, Ty",650489,621389,,ball,,,,,11.0,"Willi Castro grounds out, third baseman Ryan McMahon to first baseman Elehuris Montero.",R,R,L,COL,MIN,B,,,2,2,2023,1.21,0.59,-0.68,3.75,680777.0,,,2,5,Top,,,,,553869,,,-11.843264930680188,-132.30758524223813,-0.1405507044756441,16.521807573884104,23.77162843190312,-25.291875780475134,3.43,1.57,,,,89.8,2103.0,5.3,716387,621389,553869,660707,663898,641857,676701,666134,686668,656248,55.24,,,,,,,,43,5,Sinker,5,4,4,5,4,5,4,5,Standard,Standard,113.0,0.0,0.064
CH,2023-09-29,79.6,3.52,5.65,"Blach, Ty",650489,621389,,ball,,,,,14.0,"Willi Castro grounds out, third baseman Ryan McMahon to first baseman Elehuris Montero.",R,R,L,COL,MIN,B,,,1,2,2023,1.08,-0.43,0.41,0.34,,680777.0,,2,5,Top,,,,,553869,,,-8.668910732700684,-115.71414934790398,-4.116755077712154,11.231060149808789,19.623843698215587,-35.48426678015627,3.43,1.54,,,,78.3,2032.0,5.2,716387,621389,553869,660707,663898,641857,676701,666134,686668,656248,55.25,,,,,,,,43,4,Changeup,5,4,4,5,4,5,4,5,Strategic,Standard,82.0,-0.005,0.017
CH,2023-09-29,79.0,3.51,5.68,"Blach, Ty",650489,621389,,blocked_ball,,,,,14.0,"Willi Castro grounds out, third baseman Ryan McMahon to first baseman Elehuris Montero.",R,R,L,COL,MIN,B,,,0,2,2023,1.11,-0.3,0.26,0.58,,680777.0,,2,5,Top,,,,,553869,,,-8.942967673594508,-114.83391483462374,-3.772187235104849,11.339624722980474,18.53672058152516,-34.436279678204734,3.5,1.66,,,,77.8,1930.0,5.2,716387,621389,553869,660707,663898,641857,676701,666134,686668,656248,55.3,,,,,,,,43,3,Changeup,5,4,4,5,4,5,4,5,Strategic,Standard,86.0,0.0,0.02
CH,2023-09-29,79.8,3.48,5.58,"Blach, Ty",650489,621389,,swinging_strike_blocked,,,,,14.0,"Willi Castro grounds out, third baseman Ryan McMahon to first baseman Elehuris Montero.",R,R,L,COL,MIN,S,,,0,1,2023,1.37,-0.32,0.25,0.77,,680777.0,,2,5,Top,,,,,553869,,,-9.471812176496838,-115.96641539585376,-3.273173495883375,14.05060163419409,19.061408737947435,-34.70876242332702,3.6,1.69,,,,78.5,2032.0,5.2,716387,621389,553869,660707,663898,641857,676701,666134,686668,656248,55.29,,,,,,,,43,2,Changeup,5,4,4,5,4,5,4,5,Strategic,Standard,86.0,0.0,-0.068
CU,2023-09-29,77.7,3.38,5.78,"Blach, Ty",650489,621389,,foul,,,,,7.0,"Willi Castro grounds out, third baseman Ryan McMahon to first baseman Elehuris Montero.",R,R,L,COL,MIN,S,,,0,0,2023,-0.23,-0.12,-0.37,1.99,,680777.0,,2,5,Top,,,,,553869,,,-7.477169110766909,-113.00587944558426,-1.0305487834736864,-0.7782464451595842,18.572469954895787,-33.27360569740412,3.6,1.69,1.0,47.9,-60.0,76.6,2342.0,5.3,716387,621389,553869,660707,663898,641857,676701,666134,686668,656248,55.2,,,,,,,,43,1,Curveball,5,4,4,5,4,5,4,5,Strategic,Standard,309.0,0.0,-0.051
CH,2023-09-29,80.8,3.34,5.66,"Blach, Ty",571657,621389,field_out,hit_into_play,,,,,13.0,"Kyle Farmer grounds out softly, pitcher Ty Blach to first baseman Elehuris Montero.   Ryan Jeffers to 2nd.",R,R,L,COL,MIN,X,1.0,ground_ball,1,1,2023,1.27,-0.25,-0.69,1.38,,,680777.0,1,5,Top,130.9,189.58,,,553869,,,-11.131248858376267,-117.24249582938891,-2.4507229993591544,13.596635283194823,18.40575293017408,-34.27402508775622,3.44,1.58,1.0,29.3,-54.0,79.6,2037.0,5.3,716387,621389,553869,660707,663898,641857,676701,666134,686668,656248,55.23,0.329,0.32,0.0,1.0,0.0,0.0,1.0,42,3,Changeup,5,4,4,5,4,5,4,5,Strategic,Standard,81.0,0.026,-0.373
SI,2023-09-29,90.1,3.45,5.51,"Blach, Ty",571657,621389,,ball,,,,,14.0,"Kyle Farmer grounds out softly, pitcher Ty Blach to first baseman Elehuris Montero.   Ryan Jeffers to 2nd.",R,R,L,COL,MIN,B,,,0,1,2023,1.3,0.56,1.36,1.98,,,680777.0,1,5,Top,,,,,553869,,,-7.825223792538502,-131.067275665676,-3.999226613059952,16.570079736851252,23.91175464053056,-25.118464572009422,3.33,1.52,,,,89.2,2047.0,5.4,716387,621389,553869,660707,663898,641857,676701,666134,686668,656248,55.07,,,,,,,,42,2,Sinker,5,4,4,5,4,5,4,5,Strategic,Standard,111.0,0.0,0.03
CH,2023-09-29,80.1,3.42,5.67,"Blach, Ty",571657,621389,,called_strike,,,,,9.0,"Kyle Farmer grounds out softly, pitcher Ty Blach to first baseman Elehuris Montero.   Ryan Jeffers to 2nd.",R,R,L,COL,MIN,S,,,0,0,2023,1.23,-0.26,0.83,1.99,,,680777.0,1,5,Top,,,,,553869,,,-7.865050375921141,-116.51573410257156,-1.0286013658523268,12.566740894116927,18.1923006591932,-34.559210999885245,3.33,1.47,,,,79.0,1970.0,5.2,716387,621389,553869,660707,663898,641857,676701,666134,686668,656248,55.32,,,,,,,,42,1,Changeup,5,4,4,5,4,5,4,5,Strategic,Standard,84.0,0.0,-0.05
CU,2023-09-29,79.6,2.91,5.82,"Blach, Ty",680777,621389,walk,ball,,,,,13.0,Ryan Jeffers walks.,R,R,L,COL,MIN,B,,,3,2,2023,-0.27,-0.22,-1.32,1.33,,,,1,5,Top,,,,,553869,,,-8.61739998442324,-115.76505338054916,-2.7239655555973465,-0.9631974076899495,19.619760002018747,-33.90445553665579,3.24,1.55,,,,78.4,2588.0,5.3,716387,621389,553869,660707,663898,641857,676701,666134,686668,656248,55.21,,,0.7,1.0,0.0,0.0,,41,7,Curveball,5,4,4,5,4,5,4,5,Strategic,Standard,320.0,-0.036,0.227
