pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,2023-09-29,85.8,-1.19,5.76,"Middleton, Keynan",676369,641871,force_out,hit_into_play,,,,,14.0,"Nelson Velazquez grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres.   Edward Olivares out at 2nd.",R,R,R,KC,NYY,X,6.0,ground_ball,0,2,2023,0.43,0.33,1.01,1.61,,,658668.0,2,7,Bot,115.47,159.88,,,669224,,,4.370013580312356,-124.84636005173998,-4.176621532603454,3.4788574964829717,28.55648778630264,-28.034341482846774,3.47,1.73,12.0,72.6,-6.0,86.2,2329.0,6.8,716389,641871,669224,641343,650402,672724,683011,677592,664314,665828,53.67,0.063,0.057,0.0,1.0,0.0,0.0,2.0,68,3,Slider,12,5,12,5,5,12,12,5,Standard,Standard,116.0,0.0,-0.157
SL,2023-09-29,85.7,-1.17,5.79,"Middleton, Keynan",676369,641871,,foul,,,,,9.0,"Nelson Velazquez grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres.   Edward Olivares out at 2nd.",R,R,R,KC,NYY,S,,,0,1,2023,0.47,0.22,0.71,1.9,,,658668.0,2,7,Bot,,,,,669224,,,3.5400927173315235,-124.71363028943205,-3.387231939294021,4.184690310779639,25.557406139690805,-29.35800210747833,3.47,1.73,1.0,61.0,-55.0,86.5,2371.0,6.8,716389,641871,669224,641343,650402,672724,683011,677592,664314,665828,53.65,,,,,,,,68,2,Slider,12,5,12,5,5,12,12,5,Standard,Standard,120.0,0.0,-0.046
CH,2023-09-29,86.9,-1.12,5.91,"Middleton, Keynan",676369,641871,,called_strike,,,,,7.0,"Nelson Velazquez grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres.   Edward Olivares out at 2nd.",R,R,R,KC,NYY,S,,,0,0,2023,-0.88,0.81,-0.56,2.02,,,658668.0,2,7,Bot,,,,,669224,,,3.161429100889047,-126.60694801810044,-4.897286199963018,-10.114425761840923,24.196031584743324,-22.625270513142667,3.67,1.79,,,,87.7,1944.0,6.6,716389,641871,669224,641343,650402,672724,683011,677592,664314,665828,53.92,,,,,,,,68,1,Changeup,12,5,12,5,5,12,12,5,Standard,Standard,221.0,0.0,-0.038
SL,2023-09-29,86.3,-1.21,5.76,"Middleton, Keynan",658668,641871,force_out,hit_into_play,,,,,14.0,"Edward Olivares grounds into a force out, third baseman Oswald Peraza to second baseman Gleyber Torres.   Salvador Perez out at 2nd.    Edward Olivares to 1st.",R,R,R,KC,NYY,X,5.0,ground_ball,0,2,2023,0.21,0.46,1.13,1.57,,,521692.0,1,7,Bot,110.43,159.97,,,669224,,,5.207234030836292,-125.69427432295087,-4.795256999292691,1.2636287218554585,23.5874284758993,-26.524746707391884,3.6,1.73,4.0,61.7,-20.0,87.5,2386.0,6.8,716389,641871,669224,641343,650402,672724,683011,677592,664314,665828,53.69,0.034,0.031,0.0,1.0,0.0,0.0,2.0,67,3,Slider,12,5,12,5,5,12,12,5,Strategic,Standard,150.0,0.0,-0.281
FF,2023-09-29,95.0,-1.16,5.8,"Middleton, Keynan",658668,641871,,foul,,,,,8.0,"Edward Olivares grounds into a force out, third baseman Oswald Peraza to second baseman Gleyber Torres.   Salvador Perez out at 2nd.    Edward Olivares to 1st.",R,R,R,KC,NYY,S,,,0,1,2023,-0.66,1.39,0.09,1.98,,,521692.0,1,7,Bot,,,,,669224,,,4.778108625625594,-138.22199700447166,-7.518396720519723,-9.496916696593214,29.5945142727844,-12.869562987643834,3.6,1.73,218.0,87.8,56.0,95.6,2312.0,6.6,716389,641871,669224,641343,650402,672724,683011,677592,664314,665828,53.92,,,,,,,,67,2,4-Seam Fastball,12,5,12,5,5,12,12,5,Strategic,Standard,214.0,0.0,-0.062
SL,2023-09-29,86.4,-1.48,5.7,"Middleton, Keynan",658668,641871,,swinging_strike,,,,,14.0,"Edward Olivares grounds into a force out, third baseman Oswald Peraza to second baseman Gleyber Torres.   Salvador Perez out at 2nd.    Edward Olivares to 1st.",R,R,R,KC,NYY,S,,,0,0,2023,0.21,0.45,0.39,1.15,,,521692.0,1,7,Bot,,,,,669224,,,4.080730840429555,-125.69950987306704,-5.594258378806975,1.362661382694034,25.802507532636906,-26.458651373471145,3.6,1.73,,,,87.3,2486.0,6.9,716389,641871,669224,641343,650402,672724,683011,677592,664314,665828,53.59,,,,,,,,67,1,Slider,12,5,12,5,5,12,12,5,Standard,Standard,166.0,0.0,-0.05
FF,2023-09-29,95.7,-1.07,5.72,"Middleton, Keynan",521692,641871,walk,ball,,,,,14.0,Salvador Perez walks.,R,R,R,KC,NYY,B,,,3,2,2023,-0.4,1.47,2.43,1.68,,,,1,7,Bot,,,,,669224,,,10.170275182981944,-138.76226695117276,-8.398878573785705,-7.416996008159796,31.31066011012104,-11.344667950246873,3.82,1.67,,,,96.1,2353.0,6.8,716389,641871,669224,641343,650402,672724,683011,677592,664314,665828,53.74,,,0.7,1.0,0.0,0.0,,66,6,4-Seam Fastball,12,5,12,5,5,12,12,5,Standard,Standard,224.0,0.0,0.227
CH,2023-09-29,86.9,-1.12,5.81,"Middleton, Keynan",521692,641871,,foul,,,,,9.0,Salvador Perez walks.,R,R,R,KC,NYY,S,,,3,1,2023,-1.26,0.52,0.62,1.8,,,,1,7,Bot,,,,,669224,,,6.792780842785544,-126.33917384424764,-4.522124644296927,-14.920021657400577,25.561574706098376,-25.82465553904065,3.52,1.6,2.0,82.9,-35.0,87.4,1989.0,6.6,716389,641871,669224,641343,650402,672724,683011,677592,664314,665828,53.86,,,,,,,,66,5,Changeup,12,5,12,5,5,12,12,5,Standard,Standard,225.0,0.0,-0.066
SL,2023-09-29,82.8,-1.53,5.8,"Middleton, Keynan",521692,641871,,called_strike,,,,,6.0,Salvador Perez walks.,R,R,R,KC,NYY,S,,,3,0,2023,0.2,0.47,0.51,2.52,,,,1,7,Bot,,,,,669224,,,4.290699366115721,-120.60557311275387,-1.954195841552902,1.2090706678389749,22.041174258316538,-27.43439105349633,3.67,1.73,,,,83.5,2377.0,6.5,716389,641871,669224,641343,650402,672724,683011,677592,664314,665828,53.95,,,,,,,,66,4,Slider,12,5,12,5,5,12,12,5,Standard,Standard,114.0,0.0,-0.052
SL,2023-09-29,86.6,-1.33,5.8,"Middleton, Keynan",521692,641871,,ball,,,,,14.0,Salvador Perez walks.,R,R,R,KC,NYY,B,,,2,0,2023,-0.03,0.54,1.46,1.05,,,,1,7,Bot,,,,,669224,,,6.764664462373481,-125.9009879337491,-6.301586139379549,-1.6116259039566214,24.93524582221318,-25.335680369287264,3.7,1.7,,,,87.4,2429.0,6.8,716389,641871,669224,641343,650402,672724,683011,677592,664314,665828,53.7,,,,,,,,66,3,Slider,12,5,12,5,5,12,12,5,Standard,Standard,164.0,0.0,0.09
