pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,2023-09-29,81.8,2.06,5.98,"Davidson, Tucker",677592,656353,field_out,hit_into_play,,,,,3.0,Everson Pereira lines out to right fielder Nelson Velazquez.,R,R,L,KC,NYY,X,9.0,line_drive,1,1,2023,-0.46,-0.1,0.41,3.12,,,641343.0,2,7,Top,196.72,88.89,,,682515,,,-2.8493032701982397,-119.13876561499497,0.2697495866884423,-3.8991881285213545,20.999582988551843,-33.410419641370325,3.25,1.5,323.0,92.7,25.0,82.4,2202.0,6.4,716389,656353,682515,521692,622110,672580,677951,658668,664728,676369,54.05,0.171,0.218,0.0,1.0,0.0,0.0,3.0,62,3,Slider,10,5,5,10,5,10,5,10,Standard,Standard,274.0,0.006,-0.224
FS,2023-09-29,80.4,2.08,5.89,"Davidson, Tucker",677592,656353,,swinging_strike,,,,,14.0,Everson Pereira lines out to right fielder Nelson Velazquez.,R,R,L,KC,NYY,S,,,1,0,2023,0.6,0.26,0.24,0.86,,,641343.0,2,7,Top,,,,,682515,,,-5.215509779624977,-117.01841219316938,-5.020327144853363,6.461680531742544,20.40168366575105,-29.056162734180365,3.25,1.5,,,,80.9,1053.0,6.4,716389,656353,682515,521692,622110,672580,677951,658668,664728,676369,54.07,,,,,,,,62,2,Split-Finger,10,5,5,10,5,10,5,10,Standard,Standard,128.0,0.0,-0.042
ST,2023-09-29,79.2,2.54,5.91,"Davidson, Tucker",677592,656353,,ball,,,,,13.0,Everson Pereira lines out to right fielder Nelson Velazquez.,R,R,L,KC,NYY,B,,,0,0,2023,-1.23,-0.03,-1.33,2.3,,,641343.0,2,7,Top,,,,,682515,,,-6.152994381582872,-115.3148375747872,-1.0540284583029669,-9.881749635423544,21.144368386162547,-32.42015083311722,3.41,1.64,,,,79.4,2342.0,6.4,716389,656353,682515,521692,622110,672580,677951,658668,664728,676369,54.13,,,,,,,,62,1,Sweeper,10,5,5,10,5,10,5,10,Standard,Standard,309.0,0.0,0.025
FS,2023-09-29,80.7,2.21,5.89,"Davidson, Tucker",665828,656353,strikeout,swinging_strike,,,,,13.0,Oswaldo Cabrera strikes out swinging.,R,R,L,KC,NYY,S,2.0,,3,2,2023,0.32,0.51,-0.98,1.27,,,641343.0,1,7,Top,,,,,682515,,,-7.771839642133115,-117.3928481409132,-4.681112833656411,4.302944105455478,19.73557664784941,-26.785416723190608,3.2,1.51,,,,81.8,1068.0,6.8,716389,656353,682515,521692,622110,672580,677951,658668,664728,676369,53.73,,,0.0,1.0,0.0,0.0,,61,6,Split-Finger,10,5,5,10,5,10,5,10,Standard,Standard,123.0,0.01,-0.37
ST,2023-09-29,80.6,2.33,5.88,"Davidson, Tucker",665828,656353,,ball,,,,,13.0,Oswaldo Cabrera strikes out swinging.,R,R,L,KC,NYY,B,,,2,2,2023,-1.27,0.23,-1.98,1.73,,,641343.0,1,7,Top,,,,,682515,,,-7.186130669917039,-117.22967870573476,-3.003112222551777,-10.4700372459193,21.28951253614984,-29.73890825830549,3.27,1.52,,,,81.0,2258.0,6.5,716389,656353,682515,521692,622110,672580,677951,658668,664728,676369,54.01,,,,,,,,61,5,Sweeper,10,5,5,10,5,10,5,10,Standard,Standard,310.0,0.0,0.099
FS,2023-09-29,80.9,2.16,5.88,"Davidson, Tucker",665828,656353,,swinging_strike,,,,,14.0,Oswaldo Cabrera strikes out swinging.,R,R,L,KC,NYY,S,,,2,1,2023,0.6,0.25,0.41,1.33,,,641343.0,1,7,Top,,,,,682515,,,-5.091500943284814,-117.77467056146152,-4.08980413299513,6.494831527306266,19.861685938635937,-29.32614982952385,3.2,1.51,,,,82.1,1015.0,6.8,716389,656353,682515,521692,622110,672580,677951,658668,664728,676369,53.7,,,,,,,,61,4,Split-Finger,10,5,5,10,5,10,5,10,Standard,Standard,139.0,0.0,-0.064
SL,2023-09-29,83.5,2.41,5.96,"Davidson, Tucker",665828,656353,,called_strike,,,,,6.0,Oswaldo Cabrera strikes out swinging.,R,R,L,KC,NYY,S,,,2,0,2023,-0.49,0.0,0.64,2.25,,,641343.0,1,7,Top,,,,,682515,,,-3.129749535289948,-121.70563883692952,-2.177136958748876,-4.326740229796274,21.461744286732905,-31.974505478261587,3.35,1.52,,,,84.1,2290.0,6.4,716389,656353,682515,521692,622110,672580,677951,658668,664728,676369,54.13,,,,,,,,61,3,Slider,10,5,5,10,5,10,5,10,Standard,Standard,261.0,0.0,-0.072
FF,2023-09-29,89.5,1.86,6.04,"Davidson, Tucker",665828,656353,,ball,,,,,13.0,Oswaldo Cabrera strikes out swinging.,R,R,L,KC,NYY,B,,,1,0,2023,0.2,1.34,-1.7,2.25,,,641343.0,1,7,Top,,,,,682515,,,-9.223636435839513,-129.99555113570293,-6.208488789160271,4.105991522184618,25.86364718345764,-15.861616726703163,3.21,1.55,,,,90.0,1909.0,6.6,716389,656353,682515,521692,622110,672580,677951,658668,664728,676369,53.92,,,,,,,,61,2,4-Seam Fastball,10,5,5,10,5,10,5,10,Standard,Standard,162.0,0.0,0.063
FF,2023-09-29,90.7,1.89,6.01,"Davidson, Tucker",665828,656353,,blocked_ball,,,,,13.0,Oswaldo Cabrera strikes out swinging.,R,R,L,KC,NYY,B,,,0,0,2023,0.16,1.33,-1.4,0.67,,,641343.0,1,7,Top,,,,,682515,,,-8.623635744891649,-131.57357332840755,-10.3216312053345,3.674776006292358,27.5860613734574,-14.63897953689345,3.47,1.5,,,,91.4,1956.0,6.8,716389,656353,682515,521692,622110,672580,677951,658668,664728,676369,53.67,,,,,,,,61,1,4-Seam Fastball,10,5,5,10,5,10,5,10,Standard,Standard,158.0,0.0,0.042
SL,2023-09-29,82.6,2.42,5.9,"Davidson, Tucker",672724,656353,field_out,hit_into_play,,,,,5.0,Oswald Peraza lines out to second baseman Matt Duffy.,R,R,L,KC,NYY,X,4.0,line_drive,1,0,2023,-0.31,-0.29,0.05,2.22,,,641343.0,0,7,Top,146.69,146.83,,,682515,,,-4.817275562586278,-120.24896726084116,-1.3291584846976627,-2.0901142232748557,23.67659965230274,-34.896687005998174,3.2,1.46,151.0,94.9,7.0,82.8,2138.0,6.4,716389,656353,682515,521692,622110,672580,677951,658668,664728,676369,54.1,0.583,0.552,0.0,1.0,0.0,0.0,4.0,60,2,Slider,10,5,5,10,5,10,5,10,Standard,Standard,273.0,0.015,-0.406
