pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,2023-10-01,87.8,-1.74,5.32,"Hernández, Jonathan",620443,642546,strikeout,swinging_strike_blocked,,,,,13.0,Luis Torrens strikes out swinging.,R,R,R,SEA,TEX,S,2.0,,2,2,2023,0.08,0.09,-0.09,0.63,,,,2,8,Bot,,,,,641680,,,3.8517592994228025,-127.76512245890534,-5.465660655188236,0.0763792087500859,25.64173122817196,-30.3139628978566,3.39,1.56,,,,88.4,2304.0,6.6,716360,642546,641680,663993,543760,673962,608369,694497,665750,666969,53.89,,,0.0,1.0,0.0,0.0,,56,5,Slider,1,0,1,0,0,1,1,0,Standard,Standard,163.0,-0.007,-0.09
SI,2023-10-01,96.4,-1.61,5.35,"Hernández, Jonathan",620443,642546,,called_strike,,,,,9.0,Luis Torrens strikes out swinging.,R,R,R,SEA,TEX,S,,,2,1,2023,-1.54,0.37,0.62,1.83,,,,2,8,Bot,,,,,641680,,,9.413277986011536,-140.09975785835354,-4.671300767369434,-22.408774148511664,29.30046651332785,-26.423876467386968,3.35,1.54,,,,96.7,2042.0,6.4,716360,642546,641680,663993,543760,673962,608369,694497,665750,666969,54.14,,,,,,,,56,4,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,242.0,0.0,-0.031
SL,2023-10-01,83.2,-1.65,5.32,"Hernández, Jonathan",620443,642546,,ball,,,,,14.0,Luis Torrens strikes out swinging.,R,R,R,SEA,TEX,B,,,1,1,2023,0.48,-0.04,1.73,0.89,,,,2,8,Bot,,,,,641680,,,6.835423112639314,-120.99659495077992,-3.6359345693106375,3.444456001297512,22.618583637322217,-32.08243540996865,3.29,1.45,,,,83.5,2329.0,6.4,716360,642546,641680,663993,543760,673962,608369,694497,665750,666969,54.09,,,,,,,,56,3,Slider,1,0,1,0,0,1,1,0,Standard,Standard,83.0,0.0,0.02
SL,2023-10-01,84.3,-1.67,5.32,"Hernández, Jonathan",620443,642546,,called_strike,,,,,5.0,Luis Torrens strikes out swinging.,R,R,R,SEA,TEX,S,,,1,0,2023,0.4,0.02,0.04,2.26,,,,2,8,Bot,,,,,641680,,,3.1930770948789835,-122.7467746935765,-0.7904167656012855,3.404896854963719,23.79799615585961,-32.00686260131752,3.29,1.53,,,,84.9,2234.0,6.6,716360,642546,641680,663993,543760,673962,608369,694497,665750,666969,53.93,,,,,,,,56,2,Slider,1,0,1,0,0,1,1,0,Standard,Standard,104.0,0.0,-0.022
SI,2023-10-01,96.5,-1.41,5.43,"Hernández, Jonathan",620443,642546,,ball,,,,,14.0,Luis Torrens strikes out swinging.,R,R,R,SEA,TEX,B,,,0,0,2023,-1.63,0.4,1.27,1.54,,,,2,8,Bot,,,,,641680,,,10.786634909028178,-140.12739300810347,-5.696775289806937,-23.856617595068656,29.094180534114656,-25.82410918663289,3.4,1.55,,,,96.5,1918.0,6.2,716360,642546,641680,663993,543760,673962,608369,694497,665750,666969,54.28,,,,,,,,56,1,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,241.0,0.0,0.016
SL,2023-10-01,85.5,-1.68,5.38,"Hernández, Jonathan",676609,642546,strikeout,swinging_strike,,,,,14.0,Jose Caballero strikes out swinging.,R,R,R,SEA,TEX,S,2.0,,0,2,2023,0.3,-0.01,0.76,0.96,,,,1,8,Bot,,,,,641680,,,5.175348834573421,-124.527364935929,-4.185574262091484,2.201307485318598,22.650597805905097,-31.713123274361635,3.01,1.35,,,,86.2,2275.0,6.4,716360,642546,641680,663993,543760,673962,608369,694497,665750,666969,54.05,,,0.0,1.0,0.0,0.0,,55,3,Slider,1,0,1,0,0,1,1,0,Standard,Standard,93.0,-0.009,-0.107
SL,2023-10-01,84.5,-1.78,5.44,"Hernández, Jonathan",676609,642546,,called_strike,,,,,5.0,Jose Caballero strikes out swinging.,R,R,R,SEA,TEX,S,,,0,1,2023,0.33,-0.03,-0.26,1.74,,,,1,8,Bot,,,,,641680,,,2.881174848332791,-123.0615299504481,-2.2410131222186447,2.847858870177713,23.06048743695461,-32.298337706658195,2.95,1.17,,,,85.0,2238.0,6.5,716360,642546,641680,663993,543760,673962,608369,694497,665750,666969,54.05,,,,,,,,55,2,Slider,1,0,1,0,0,1,1,0,Standard,Standard,108.0,0.0,-0.036
SL,2023-10-01,83.9,-1.58,5.43,"Hernández, Jonathan",676609,642546,,called_strike,,,,,12.0,Jose Caballero strikes out swinging.,R,R,R,SEA,TEX,S,,,0,0,2023,0.26,0.14,0.86,2.5,,,,1,8,Bot,,,,,641680,,,5.127306033193498,-122.25857926899252,-0.7005211177141645,1.6946015025683598,22.60227582438838,-30.845356960865985,2.97,1.26,,,,84.3,2191.0,6.3,716360,642546,641680,663993,543760,673962,608369,694497,665750,666969,54.19,,,,,,,,55,1,Slider,1,0,1,0,0,1,1,0,Standard,Standard,118.0,0.0,-0.026
SI,2023-10-01,95.1,-1.63,5.39,"Hernández, Jonathan",664238,642546,field_out,hit_into_play,,,,,4.0,Dylan Moore flies out sharply to center fielder Leody Taveras.,R,R,R,SEA,TEX,X,8.0,fly_ball,1,1,2023,-1.46,0.37,-0.53,2.27,,,,0,8,Bot,127.36,84.9,,,641680,,,6.1592396928301305,-138.43977505106997,-3.4018367209279337,-20.15901902827905,30.16516882016604,-26.8107038922912,3.44,1.59,284.0,100.0,50.0,95.2,1857.0,6.3,716360,642546,641680,663993,543760,673962,608369,694497,665750,666969,54.2,0.014,0.016,0.0,1.0,0.0,0.0,3.0,54,3,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,245.0,-0.013,-0.228
SL,2023-10-01,82.2,-1.75,5.42,"Hernández, Jonathan",664238,642546,,ball,,,,,13.0,Dylan Moore flies out sharply to center fielder Leody Taveras.,R,R,R,SEA,TEX,B,,,0,1,2023,0.3,-0.06,-0.91,1.86,,,,0,8,Bot,,,,,641680,,,1.3213302286338968,-119.76716910889422,-1.434607218714168,2.6152550562914856,22.44324612351912,-32.714341324753434,3.4,1.6,,,,82.2,2165.0,6.2,716360,642546,641680,663993,543760,673962,608369,694497,665750,666969,54.32,,,,,,,,54,2,Slider,1,0,1,0,0,1,1,0,Standard,Standard,109.0,0.0,0.028
