pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,2023-09-30,82.4,0.44,6.45,"Hernandez, Jose",669394,669796,field_out,hit_into_play,,,,,12.0,"Jake Burger grounds out, shortstop Liover Peguero to first baseman Jared Triolo.",R,R,L,PIT,MIA,X,6.0,ground_ball,0,2,2023,0.15,-0.02,0.23,3.77,,605137.0,,2,8,Top,97.91,153.18,,,682848,,,-0.7629990854456565,-120.05413115830272,0.4299887287525095,1.615102418962685,21.860249690284107,-32.68726920506362,3.27,1.54,102.0,109.6,4.0,82.0,2039.0,5.8,716378,669796,682848,669707,693304,663647,678894,668804,678225,669261,54.68,0.663,0.641,0.0,1.0,0.0,0.0,4.0,72,3,Slider,2,6,6,2,6,2,6,2,Standard,Standard,313.0,0.005,-0.207
CH,2023-09-30,86.8,0.85,6.32,"Hernandez, Jose",669394,669796,,foul,,,,,2.0,"Jake Burger grounds out, shortstop Liover Peguero to first baseman Jared Triolo.",R,R,L,PIT,MIA,S,,,0,1,2023,0.76,1.14,0.11,3.06,,605137.0,,2,8,Top,,,,,682848,,,-3.3007004465501035,-126.50074274444717,-3.997200779925112,8.825796772404749,23.97093269584224,-19.27579415773949,3.27,1.54,200.0,77.3,65.0,86.5,1444.0,5.8,716378,669796,682848,669707,693304,663647,678894,668804,678225,669261,54.67,,,,,,,,72,2,Changeup,2,6,6,2,6,2,6,2,Standard,Standard,141.0,0.0,-0.068
SL,2023-09-30,82.5,0.56,6.46,"Hernandez, Jose",669394,669796,,foul,,,,,3.0,"Jake Burger grounds out, shortstop Liover Peguero to first baseman Jared Triolo.",R,R,L,PIT,MIA,S,,,0,0,2023,-0.03,-0.23,0.54,2.97,,605137.0,,2,8,Top,,,,,682848,,,0.0211004938702363,-120.29621630357671,-1.0535897737226767,-0.2830658366606605,22.1266870667073,-34.38974904894914,3.27,1.54,197.0,73.4,58.0,82.2,1991.0,5.9,716378,669796,682848,669707,693304,663647,678894,668804,678225,669261,54.62,,,,,,,,72,1,Slider,2,6,6,2,6,2,6,2,Standard,Standard,317.0,0.0,-0.051
SL,2023-09-30,80.4,0.55,6.42,"Hernandez, Jose",605137,669796,double,hit_into_play,,,,,5.0,Josh Bell doubles (28) on a fly ball to center fielder Ji Hwan Bae.   Jon Berti scores.    Jorge Soler scores.,R,R,L,PIT,MIA,X,8.0,fly_ball,3,1,2023,0.03,-0.27,0.05,2.89,542932.0,624585.0,,2,8,Top,93.86,50.47,,,682848,,,-1.1422006289937412,-117.19436948819244,-0.7235549728389343,0.4565384043404167,20.253488907905584,-34.74396083491622,3.64,1.73,395.0,105.5,22.0,80.2,2146.0,5.9,716378,669796,682848,669707,693304,663647,678894,668804,678225,669261,54.62,0.811,1.32,1.25,1.0,1.0,1.0,6.0,71,5,Slider,2,4,4,2,6,2,6,2,Standard,Standard,341.0,-0.092,1.69
CH,2023-09-30,86.6,0.62,6.32,"Hernandez, Jose",605137,669796,,ball,,,,,13.0,Josh Bell doubles (28) on a fly ball to center fielder Ji Hwan Bae.   Jon Berti scores.    Jorge Soler scores.,R,R,L,PIT,MIA,B,,,2,1,2023,0.7,1.44,-0.44,0.1,,542932.0,624585.0,2,8,Top,,,,,682848,,,-3.922772172150642,-125.62149838808024,-11.508105556343306,8.15945039517502,23.90250387065526,-14.841195762344316,3.79,1.78,,,,86.3,1505.0,6.1,716378,669796,682848,669707,693304,663647,678894,668804,678225,669261,54.39,,,,,,,,71,4,Changeup,2,4,4,2,4,2,4,2,Standard,Standard,141.0,-0.007,0.083
SL,2023-09-30,82.0,0.56,6.43,"Hernandez, Jose",605137,669796,,ball,,,,,14.0,Josh Bell doubles (28) on a fly ball to center fielder Ji Hwan Bae.   Jon Berti scores.    Jorge Soler scores.,R,R,L,PIT,MIA,B,,,1,1,2023,-0.12,-0.15,0.72,1.18,,542932.0,624585.0,2,8,Top,,,,,682848,,,0.594793517178001,-119.43728100173492,-5.084631475896403,-1.2331522191918365,21.370982912328856,-32.873317812227825,3.76,1.78,,,,82.1,2036.0,6.1,716378,669796,682848,669707,693304,663647,678894,668804,678225,669261,54.35,,,,,,,,71,3,Slider,2,4,4,2,4,2,4,2,Infield shade,Standard,323.0,0.0,0.04
SL,2023-09-30,81.6,0.71,6.41,"Hernandez, Jose",605137,669796,,foul,,,,,8.0,Josh Bell doubles (28) on a fly ball to center fielder Ji Hwan Bae.   Jon Berti scores.    Jorge Soler scores.,R,R,L,PIT,MIA,S,,,1,0,2023,-0.1,-0.16,-0.08,1.91,,542932.0,624585.0,2,8,Top,,,,,682848,,,-1.5761320794584526,-118.87183423927586,-3.2751241523900307,-0.7170369375010643,20.983531914666703,-33.35800211960634,3.64,1.73,60.0,30.8,45.0,81.5,2216.0,5.9,716378,669796,682848,669707,693304,663647,678894,668804,678225,669261,54.55,,,,,,,,71,2,Slider,2,4,4,2,4,2,4,2,Infield shade,Standard,321.0,0.0,-0.071
SL,2023-09-30,82.5,0.46,6.41,"Hernandez, Jose",605137,669796,,ball,,,,,13.0,Josh Bell doubles (28) on a fly ball to center fielder Ji Hwan Bae.   Jon Berti scores.    Jorge Soler scores.,R,R,L,PIT,MIA,B,,,0,0,2023,-0.1,-0.08,-1.21,2.31,,542932.0,624585.0,2,8,Top,,,,,682848,,,-3.5770041559122565,-120.1396282260524,-2.65774845773432,-0.2878786264167089,22.613212091206467,-32.692846352280554,3.86,1.83,,,,82.0,2136.0,5.8,716378,669796,682848,669707,693304,663647,678894,668804,678225,669261,54.65,,,,,,,,71,1,Slider,2,4,4,2,4,2,4,2,Infield shade,Standard,349.0,0.0,0.048
SL,2023-09-30,81.2,0.63,6.46,"Hernandez, Jose",607732,669796,field_out,hit_into_play,,,,,5.0,Jacob Stallings flies out to center fielder Ji Hwan Bae.,R,R,L,PIT,MIA,X,8.0,fly_ball,0,1,2023,0.08,-0.12,0.13,1.95,,542932.0,,1,8,Top,116.04,85.64,,,682848,,,-1.2599342108232283,-118.28611125232877,-3.293250686109208,0.9556769505697992,21.291553361429884,-32.873043821959,3.09,1.39,283.0,85.8,42.0,80.7,2151.0,5.8,716378,669796,682848,669707,693304,663647,678894,668804,678225,669261,54.73,0.009,0.011,0.0,1.0,0.0,0.0,3.0,69,2,Slider,2,4,4,2,4,2,4,2,Infield shade,Standard,314.0,0.018,-0.308
SL,2023-09-30,82.0,0.63,6.41,"Hernandez, Jose",607732,669796,,called_strike,,,,,2.0,Jacob Stallings flies out to center fielder Ji Hwan Bae.,R,R,L,PIT,MIA,S,,,0,0,2023,-0.11,-0.03,0.14,2.74,,542932.0,,1,8,Top,,,,,682848,,,-0.8789601868791183,-119.46318852486937,-1.755180446330559,-0.8966187207968318,21.439948706317143,-32.34086261630789,3.16,1.6,,,,81.6,2041.0,5.8,716378,669796,682848,669707,693304,663647,678894,668804,678225,669261,54.67,,,,,,,,69,1,Slider,2,4,4,2,4,2,4,2,Standard,Standard,297.0,0.0,-0.047
