pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CU,2023-09-28,78.8,-1.57,5.98,"Toussaint, Touki",672695,657053,strikeout,called_strike,,,,,7.0,Geraldo Perdomo called out on strikes.,R,L,R,CWS,AZ,S,2.0,,1,2,2023,1.12,-0.85,-0.6,2.03,666971.0,672515.0,656896.0,2,4,Top,,,,,686676,,,0.0132451291047058,-114.77895634993152,-0.1343030633927009,9.848838573372072,21.941177679549284,-39.90323850360784,3.31,1.56,,,,79.9,2451.0,7.1,716443,657053,686676,683734,672820,660162,641313,643217,572204,657757,53.4,,,0.0,1.0,0.0,0.0,,30,6,Curveball,2,1,1,2,1,2,1,2,Standard,Standard,55.0,0.094,-0.493
FF,2023-09-28,94.0,-1.85,5.71,"Toussaint, Touki",672695,657053,,foul,,,,,3.0,Geraldo Perdomo called out on strikes.,R,L,R,CWS,AZ,S,,,1,2,2023,-0.71,1.15,0.29,3.24,666971.0,672515.0,656896.0,2,4,Top,,,,,686676,,,7.228312604932353,-136.7958123081935,-3.283672430331765,-10.50235282074869,29.911388847797184,-17.150185870658103,3.35,1.51,266.0,77.7,43.0,95.4,2354.0,7.0,716443,657053,686676,683734,672820,660162,641313,643217,572204,657757,53.45,,,,,,,,30,5,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,226.0,0.0,0.0
FS,2023-09-28,89.7,-1.66,5.68,"Toussaint, Touki",672695,657053,,foul,,,,,7.0,Geraldo Perdomo called out on strikes.,R,L,R,CWS,AZ,S,,,1,2,2023,-1.05,0.52,-0.65,1.4,666971.0,672515.0,656896.0,2,4,Top,,,,,686676,,,4.792710820907147,-130.62710862036653,-5.87741599561378,-12.998727936964825,23.3865227227988,-25.22064234454692,3.35,1.51,,,,91.6,1769.0,7.1,716443,657053,686676,683734,672820,660162,641313,643217,572204,657757,53.42,,,,,,,,30,4,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,237.0,0.0,0.0
CU,2023-09-28,78.4,-1.63,6.05,"Toussaint, Touki",672695,657053,,ball,,,,,7.0,Geraldo Perdomo called out on strikes.,R,L,R,CWS,AZ,B,,,0,2,2023,1.0,-1.04,-0.63,1.4,666971.0,672515.0,656896.0,2,4,Top,,,,,686676,,,0.3084660642819926,-114.04943298236888,-1.1518224932543155,8.543533629728381,24.4168223612884,-41.11506061678284,3.27,1.47,,,,78.8,2500.0,6.9,716443,657053,686676,683734,672820,660162,641313,643217,572204,657757,53.56,,,,,,,,30,3,Curveball,2,1,1,2,1,2,1,2,Standard,Standard,47.0,0.0,0.033
CU,2023-09-28,77.7,-1.66,6.03,"Toussaint, Touki",672695,657053,,called_strike,,,,,7.0,Geraldo Perdomo called out on strikes.,R,L,R,CWS,AZ,S,,,0,1,2023,0.79,-0.86,-0.81,1.49,666971.0,672515.0,656896.0,2,4,Top,,,,,686676,,,0.3892731953987154,-113.08261468625406,-1.1718196558358425,6.630526584628488,22.516874093301293,-39.49351636856235,3.31,1.51,,,,78.3,2429.0,6.9,716443,657053,686676,683734,672820,660162,641313,643217,572204,657757,53.58,,,,,,,,30,2,Curveball,2,1,1,2,1,2,1,2,Standard,Standard,49.0,0.0,-0.166
FS,2023-09-28,86.5,-1.83,5.64,"Toussaint, Touki",672695,657053,,called_strike,,,,,13.0,Geraldo Perdomo called out on strikes.,R,L,R,CWS,AZ,S,,,0,0,2023,-1.05,0.14,-0.91,2.14,666971.0,672515.0,656896.0,2,4,Top,,,,,686676,,,4.40267756666779,-126.02825805202816,-2.5401484866201,-12.079999863836122,22.66018841154496,-30.41724603155256,3.31,1.6,,,,88.3,1692.0,7.1,716443,657053,686676,683734,672820,660162,641313,643217,572204,657757,53.42,,,,,,,,30,1,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,238.0,0.0,-0.136
SI,2023-09-28,94.1,-1.69,5.69,"Toussaint, Touki",656896,657053,walk,ball,,,,,14.0,Emmanuel Rivera walks.   Lourdes Gurriel Jr.  to 3rd.    Gabriel Moreno to 2nd.,R,R,R,CWS,AZ,B,,,3,2,2023,-1.37,0.51,0.47,1.26,,666971.0,672515.0,2,4,Top,,,,,686676,,,8.763292517165409,-136.68308194592922,-6.969240270648546,-19.106142421557934,30.179217884218858,-24.41895672222111,3.22,1.49,,,,95.2,2183.0,7.0,716443,657053,686676,683734,672820,660162,641313,643217,572204,657757,53.46,,,0.7,1.0,0.0,0.0,,29,6,Sinker,2,1,1,2,1,2,1,2,Standard,Standard,223.0,-0.039,0.299
FF,2023-09-28,91.7,-1.64,5.69,"Toussaint, Touki",656896,657053,,called_strike,,,,,3.0,Emmanuel Rivera walks.   Lourdes Gurriel Jr.  to 3rd.    Gabriel Moreno to 2nd.,R,R,R,CWS,AZ,S,,,3,1,2023,-1.07,0.61,0.5,3.18,,666971.0,672515.0,2,4,Top,,,,,686676,,,7.839676503095677,-133.45988936149658,-1.8838345488943484,-14.455099873388546,25.744490890795493,-24.626689898563843,3.48,1.66,,,,93.5,2198.0,7.1,716443,657053,686676,683734,672820,660162,641313,643217,572204,657757,53.41,,,,,,,,29,5,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,220.0,0.0,-0.076
SI,2023-09-28,92.3,-1.74,5.65,"Toussaint, Touki",656896,657053,,ball,,,,,14.0,Emmanuel Rivera walks.   Lourdes Gurriel Jr.  to 3rd.    Gabriel Moreno to 2nd.,R,R,R,CWS,AZ,B,,,2,1,2023,-1.29,0.36,1.35,1.37,,666971.0,672515.0,2,4,Top,,,,,686676,,,10.774569292213096,-134.0699823197843,-5.955339110590887,-17.73580064986122,25.41669359411265,-26.79662557620981,3.52,1.62,,,,93.8,2110.0,7.0,716443,657053,686676,683734,672820,660162,641313,643217,572204,657757,53.52,,,,,,,,29,4,Sinker,2,1,1,2,1,2,1,2,Standard,Standard,249.0,0.0,0.083
FS,2023-09-28,88.9,-1.52,5.77,"Toussaint, Touki",656896,657053,,ball,,,,,14.0,Emmanuel Rivera walks.   Lourdes Gurriel Jr.  to 3rd.    Gabriel Moreno to 2nd.,R,R,R,CWS,AZ,B,,,1,1,2023,-1.01,0.32,1.31,1.57,,666971.0,672515.0,2,4,Top,,,,,686676,,,9.181079129301905,-129.26104470745244,-5.045160241275988,-13.07833738204388,23.22460672944793,-27.801488363660788,3.52,1.62,,,,90.8,1688.0,7.2,716443,657053,686676,683734,672820,660162,641313,643217,572204,657757,53.33,,,,,,,,29,3,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,236.0,0.0,0.04
