pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CH,2023-10-01,88.2,-1.82,5.99,"Miller, Bobby",592626,676272,strikeout,swinging_strike,,,,,8,Joc Pederson strikes out swinging.,R,L,R,SF,LAD,S,2.0,,1,2,2023,-1.35,0.92,-0.15,1.73,,624424.0,,2,4,Bot,,,,,669257,,,6.923016525751376,-128.17171294290455,-6.212098817880629,-16.341687962653072,26.814285862081626,-20.90355779190085,3.5,1.71,,,,88.8,2467.0,6.8,716363,676272,669257,518692,642708,571970,571771,621035,681546,605141,53.74,,,0.0,1.0,0.0,0.0,,30,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,244.0,-0.042,-0.225
CU,2023-10-01,81.1,-1.9,6.08,"Miller, Bobby",592626,676272,,swinging_strike,,,,,14,Joc Pederson strikes out swinging.,R,L,R,SF,LAD,S,,,1,1,2023,0.87,-1.2,0.36,0.88,,624424.0,,2,4,Bot,,,,,669257,,,3.4246753805447976,-118.0194207773387,-2.699381566813647,7.403318589734137,23.529158991748325,-43.04015542825373,3.5,1.71,,,,81.8,2756.0,6.9,716363,676272,669257,518692,642708,571970,571771,621035,681546,605141,53.62,,,,,,,,30,3,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,35.0,0.0,-0.071
CH,2023-10-01,89.5,-1.56,6.03,"Miller, Bobby",592626,676272,,ball,,,,,14,Joc Pederson strikes out swinging.,R,L,R,SF,LAD,B,,,0,1,2023,-1.49,0.84,0.49,-0.44,,,624424.0,2,4,Bot,,,,,669257,,,8.251428516020814,-129.62870316153757,-11.77669536627574,-18.494973881509846,27.55605248770992,-20.28640215590525,3.43,1.68,,,,90.1,2386.0,6.9,716363,676272,669257,518692,642708,571970,571771,621035,681546,605141,53.57,,,,,,,,30,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,235.0,0.014,0.021
SI,2023-10-01,99.1,-1.58,6.05,"Miller, Bobby",592626,676272,,called_strike,,,,,8,Joc Pederson strikes out swinging.,R,L,R,SF,LAD,S,,,0,0,2023,-1.03,1.33,0.12,1.66,,,624424.0,2,4,Bot,,,,,669257,,,7.142625207499554,-143.88187260283578,-9.770710266999048,-15.921100834159851,32.87372879319535,-11.625261632069426,3.5,1.68,,,,100.2,2273.0,7.0,716363,676272,669257,518692,642708,571970,571771,621035,681546,605141,53.5,,,,,,,,30,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,209.0,0.0,-0.038
SI,2023-10-01,98.9,-1.88,6.11,"Miller, Bobby",624424,676272,walk,ball,,,,,11,Michael Conforto walks.,R,L,R,SF,LAD,B,,,3,2,2023,-1.1,1.3,-0.92,3.02,,,,2,4,Bot,,,,,669257,,,5.23994804897753,-143.94748183509222,-6.0921499850558725,-16.506011658970568,33.0594908322679,-12.908594816733125,3.14,1.6,,,,99.9,2301.0,6.8,716363,676272,669257,518692,642708,571970,571771,621035,681546,605141,53.7,,,0.7,1.0,0.0,0.0,,29,6,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,207.0,0.015,0.11
FF,2023-10-01,99.0,-1.75,6.13,"Miller, Bobby",624424,676272,,ball,,,,,11,Michael Conforto walks.,R,L,R,SF,LAD,B,,,2,2,2023,-1.0,1.44,-1.25,3.41,,,,2,4,Bot,,,,,669257,,,3.7232434733111353,-144.08265522819377,-5.394500970706123,-14.758570270724244,34.25425393835814,-11.106782969975365,3.24,1.6,,,,99.7,2386.0,6.7,716363,676272,669257,518692,642708,571970,571771,621035,681546,605141,53.8,,,,,,,,29,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,209.0,0.0,0.04
CU,2023-10-01,82.8,-1.81,6.12,"Miller, Bobby",624424,676272,,ball,,,,,14,Michael Conforto walks.,R,L,R,SF,LAD,B,,,1,2,2023,0.96,-1.04,1.52,0.72,,,,2,4,Bot,,,,,669257,,,5.760870833333231,-120.42477192309607,-3.730867809700285,7.993959364490375,26.87624111576373,-41.5596330775368,3.14,1.6,,,,83.2,2798.0,6.9,716363,676272,669257,518692,642708,571970,571771,621035,681546,605141,53.6,,,,,,,,29,4,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,39.0,0.0,0.016
CH,2023-10-01,88.0,-1.7,5.91,"Miller, Bobby",624424,676272,,swinging_strike,,,,,14,Michael Conforto walks.,R,L,R,SF,LAD,S,,,1,1,2023,-1.45,0.77,0.13,0.51,,,,2,4,Bot,,,,,669257,,,7.491692738301387,-127.65785936006766,-8.598758537130546,-17.362552403865635,27.462986321818303,-22.101733528886548,3.27,1.6,,,,88.4,2386.0,6.8,716363,676272,669257,518692,642708,571970,571771,621035,681546,605141,53.71,,,,,,,,29,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,239.0,0.0,-0.027
CH,2023-10-01,89.1,-1.75,5.93,"Miller, Bobby",624424,676272,,ball,,,,,14,Michael Conforto walks.,R,L,R,SF,LAD,B,,,0,1,2023,-1.57,0.93,0.46,-0.47,,,,2,4,Bot,,,,,669257,,,8.79628566957536,-129.07647647440737,-11.679026772982429,-19.372536906312604,26.382826189186463,-19.493760498782,3.17,1.6,,,,89.6,2394.0,6.8,716363,676272,669257,518692,642708,571970,571771,621035,681546,605141,53.68,,,,,,,,29,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,238.0,0.0,0.012
FF,2023-10-01,99.7,-1.76,6.15,"Miller, Bobby",624424,676272,,foul,,,,,6,Michael Conforto walks.,R,L,R,SF,LAD,S,,,0,0,2023,-0.59,1.52,0.5,2.68,,,,2,4,Bot,,,,,669257,,,7.64143720515177,-144.79153272886242,-7.765020724473848,-10.070687677467554,33.88294044913858,-9.077671252895383,3.27,1.6,184.0,74.5,62.0,100.5,2394.0,6.8,716363,676272,669257,518692,642708,571970,571771,621035,681546,605141,53.66,,,,,,,,29,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,210.0,0.0,-0.017
