pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CU,2023-09-29,85.2,1.04,6.16,"Saalfrank, Andrew",663656,685314,strikeout,swinging_strike,,,,,13.0,Kyle Tucker strikes out swinging.,R,L,L,AZ,HOU,S,2.0,,1,2,2023,-0.7,-0.61,-1.09,1.29,514888.0,,,2,8,Top,,,,,672515,,,-3.559766942664541,-123.9482234707554,-3.837724625774645,-6.455332648741665,26.579293332682727,-37.85792874211882,3.54,1.67,,,,84.4,2325.0,6.0,716384,685314,672515,572233,606466,607054,672695,666971,677950,682998,54.53,,,0.0,1.0,0.0,0.0,,56,5,Curveball,0,2,2,0,2,0,2,0,Infield shade,Standard,346.0,0.022,-0.252
SI,2023-09-29,93.8,1.29,6.12,"Saalfrank, Andrew",663656,685314,,foul,,,,,14.0,Kyle Tucker strikes out swinging.,R,L,L,AZ,HOU,S,,,1,2,2023,1.18,0.45,1.1,2.06,514888.0,,,2,8,Top,,,,,672515,,,-3.069977338733307,-136.53238788377874,-5.764844454215484,15.448897140706498,29.13099999549684,-25.45313319799393,3.54,1.67,4.0,81.8,-26.0,93.3,1999.0,5.9,716384,685314,672515,572233,606466,607054,672695,666971,677950,682998,54.61,,,,,,,,56,4,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,139.0,0.0,0.0
SI,2023-09-29,93.5,1.28,6.22,"Saalfrank, Andrew",663656,685314,,swinging_strike,,,,,9.0,Kyle Tucker strikes out swinging.,R,L,L,AZ,HOU,S,,,1,1,2023,0.97,0.57,0.79,2.11,514888.0,,,2,8,Top,,,,,672515,,,-3.3929512172108023,-136.16971331354094,-6.117349132538786,12.867912907348217,28.42366541538454,-23.95145370421588,3.54,1.67,,,,93.2,1989.0,6.0,716384,685314,672515,572233,606466,607054,672695,666971,677950,682998,54.52,,,,,,,,56,3,Sinker,0,2,2,0,2,0,2,0,Infield shade,Standard,138.0,0.0,-0.074
CU,2023-09-29,85.0,1.27,6.14,"Saalfrank, Andrew",663656,685314,,ball,,,,,13.0,Kyle Tucker strikes out swinging.,R,L,L,AZ,HOU,B,,,0,1,2023,-0.29,-0.43,-1.02,1.71,514888.0,,,2,8,Top,,,,,672515,,,-4.766041549905851,-123.68289284677586,-3.198457155618817,-2.00984429981876,25.091419077278264,-36.12141618296172,3.54,1.65,,,,84.7,2160.0,6.1,716384,685314,672515,572233,606466,607054,672695,666971,677950,682998,54.39,,,,,,,,56,2,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,344.0,0.0,0.034
SI,2023-09-29,92.7,1.3,6.28,"Saalfrank, Andrew",663656,685314,,called_strike,,,,,3.0,Kyle Tucker strikes out swinging.,R,L,L,AZ,HOU,S,,,0,0,2023,0.98,0.42,0.44,3.44,514888.0,,,2,8,Top,,,,,672515,,,-4.30538792748243,-134.99476929926038,-2.4235195068713877,12.907320375392992,27.80736412795232,-26.69511320627009,3.71,1.68,,,,92.2,1864.0,5.8,716384,685314,672515,572233,606466,607054,672695,666971,677950,682998,54.69,,,,,,,,56,1,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,145.0,0.0,-0.043
SI,2023-09-29,93.5,1.28,6.27,"Saalfrank, Andrew",670541,685314,field_out,hit_into_play,,,,,5.0,"Yordan Alvarez grounds out, second baseman Ketel Marte to first baseman Christian Walker.   Jose Altuve to 3rd.",R,L,L,AZ,HOU,X,4.0,ground_ball,0,0,2023,1.07,0.67,0.08,2.34,,514888.0,,1,8,Top,154.61,138.22,,,672515,,,-5.401517850511995,-136.03475280577837,-5.818821861467273,14.48334394664986,29.313262222099056,-22.787570417237973,3.53,1.74,77.0,107.2,2.0,92.7,2069.0,5.8,716384,685314,672515,572233,606466,607054,672695,666971,677950,682998,54.69,0.546,0.496,0.0,1.0,0.0,0.0,4.0,55,1,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,139.0,0.016,-0.338
SI,2023-09-27,92.5,1.16,6.24,"Saalfrank, Andrew",462101,685314,force_out,hit_into_play,,,,,8.0,"Elvis Andrus grounds into a force out, third baseman Jace Peterson to second baseman Ketel Marte.   Lenyn Sosa out at 2nd.",R,R,L,CWS,AZ,X,5.0,ground_ball,0,0,2023,1.09,0.51,0.03,1.79,,,672820.0,2,7,Bot,107.31,172.55,,,672515,,,-5.32622560484948,-134.5112253377695,-6.707452565711811,14.401784687337813,30.338785999829632,-24.640746248844685,3.09,1.37,3.0,100.8,-36.0,93.5,2222.0,7.0,716417,685314,672515,572233,606466,607054,672695,682998,677950,664983,53.51,0.08,0.072,0.0,1.0,0.0,0.0,2.0,53,1,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,145.0,-0.024,-0.241
CU,2023-09-27,84.7,1.1,6.25,"Saalfrank, Andrew",621545,685314,strikeout,foul_tip,,,,,8.0,Zach Remillard strikes out on a foul tip.,R,R,L,CWS,AZ,S,2.0,,2,2,2023,-0.47,-0.62,-0.08,1.82,,,672820.0,1,7,Bot,,,,,672515,,,-1.7852585422683585,-123.19914580614255,-2.6243686727719138,-4.285748865915535,29.242582293577986,-38.004955676213264,3.49,1.58,,,,83.4,2211.0,5.9,716417,685314,672515,572233,606466,607054,672695,682998,677950,664983,54.58,,,0.0,1.0,0.0,0.0,,52,5,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,347.0,-0.033,-0.271
SI,2023-09-27,93.2,1.36,6.32,"Saalfrank, Andrew",621545,685314,,foul,,,,,8.0,Zach Remillard strikes out on a foul tip.,R,R,L,CWS,AZ,S,,,2,1,2023,1.17,0.37,0.01,1.9,,,672820.0,1,7,Bot,,,,,672515,,,-6.023016467106738,-135.4770735925408,-6.321332423827606,15.801579399189766,31.83360007815168,-26.30129698337399,3.49,1.58,,,,92.5,2103.0,6.1,716417,685314,672515,572233,606466,607054,672695,682998,677950,664983,54.41,,,,,,,,52,4,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,152.0,0.0,-0.064
CU,2023-09-27,84.1,1.2,6.25,"Saalfrank, Andrew",621545,685314,,blocked_ball,,,,,13.0,Zach Remillard strikes out on a foul tip.,R,R,L,CWS,AZ,B,,,1,1,2023,-0.71,-0.85,-0.76,0.68,,,672820.0,1,7,Bot,,,,,672515,,,-3.130063673732241,-122.29872368282146,-4.7192965024754105,-6.302686709677442,27.7880472315779,-39.76407935966194,3.55,1.62,,,,83.2,2207.0,6.1,716417,685314,672515,572233,606466,607054,672695,682998,677950,664983,54.4,,,,,,,,52,3,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,347.0,0.0,0.054
