pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,2023-09-29,92.8,-1.28,5.73,"Barnes, Jacob",666181,606930,strikeout,called_strike,,,,,13.0,Will Benson called out on strikes.,R,L,R,STL,CIN,S,2.0,,2,2,2023,0.05,1.32,-0.12,1.68,,682622.0,,2,8,Top,,,,,668800,,,2.893912337924989,-135.12238073770516,-7.609581072009016,0.0762934291633465,25.8289838019043,-14.624431887885263,3.77,1.81,,,,94.5,2430.0,7.0,716388,606930,668800,578570,669242,665877,691026,680700,672279,691023,53.55,,,0.0,1.0,0.0,0.0,,72,7,4-Seam Fastball,2,19,19,2,19,2,19,2,Infield shade,Standard,197.0,0.0,-0.242
FC,2023-09-29,86.4,-1.48,5.65,"Barnes, Jacob",666181,606930,,ball,,,,,11.0,Will Benson called out on strikes.,R,L,R,STL,CIN,B,,,1,2,2023,0.59,0.32,-1.08,2.9,,682622.0,,2,8,Top,,,,,668800,,,-0.2380454008891787,-125.94421368254912,-1.057378514005956,6.353871612341767,23.70523348830599,-28.787050188948616,3.82,1.86,,,,88.0,2165.0,7.1,716388,606930,668800,578570,669242,665877,691026,680700,672279,691023,53.44,,,,,,,,72,6,Cutter,2,19,19,2,19,2,19,2,Infield shade,Standard,146.0,0.0,0.017
FC,2023-09-29,87.4,-1.3,5.66,"Barnes, Jacob",666181,606930,,foul,,,,,6.0,Will Benson called out on strikes.,R,L,R,STL,CIN,S,,,1,2,2023,0.57,0.46,0.5,3.07,,682622.0,,2,8,Top,,,,,668800,,,3.1788954923213995,-127.27700978133568,-1.0254651320087906,5.572927545899987,26.71724217404875,-27.1912474448299,3.67,1.78,300.0,92.1,26.0,88.2,2217.0,6.8,716388,606930,668800,578570,669242,665877,691026,680700,672279,691023,53.72,,,,,,,,72,5,Cutter,2,19,19,2,19,2,19,2,Infield shade,Standard,152.0,0.0,0.0
FF,2023-09-29,93.3,-1.33,5.75,"Barnes, Jacob",666181,606930,,foul,,,,,2.0,Will Benson called out on strikes.,R,L,R,STL,CIN,S,,,1,2,2023,-0.18,1.36,0.01,3.46,,682622.0,,2,8,Top,,,,,668800,,,3.8792954206431847,-135.93922311244063,-3.191569864430161,-3.0504003646213573,28.660047892964737,-14.727861041489232,3.67,1.78,197.0,73.1,57.0,94.3,2297.0,6.7,716388,606930,668800,578570,669242,665877,691026,680700,672279,691023,53.8,,,,,,,,72,4,4-Seam Fastball,2,19,19,2,19,2,19,2,Infield shade,Standard,198.0,0.0,0.0
FF,2023-09-29,92.0,-1.13,5.83,"Barnes, Jacob",666181,606930,,foul,,,,,12.0,Will Benson called out on strikes.,R,L,R,STL,CIN,S,,,1,1,2023,0.05,1.27,0.87,3.33,,682622.0,,2,8,Top,,,,,668800,,,4.990385645468021,-133.99973076278337,-3.326958858137273,-0.4225453923153412,26.349025091254088,-16.286051015143578,3.67,1.78,175.0,74.3,65.0,92.7,2255.0,6.4,716388,606930,668800,578570,669242,665877,691026,680700,672279,691023,54.07,,,,,,,,72,3,4-Seam Fastball,2,19,19,2,19,2,19,2,Infield shade,Standard,196.0,0.0,-0.071
FF,2023-09-29,92.7,-1.24,5.85,"Barnes, Jacob",666181,606930,,swinging_strike,,,,,2.0,Will Benson called out on strikes.,R,L,R,STL,CIN,S,,,1,0,2023,-0.05,1.29,-0.06,3.16,,682622.0,,2,8,Top,,,,,668800,,,3.138707035171353,-135.0068403271789,-3.9851929114214286,-1.1947945863762135,26.636802799785848,-15.725567252210476,3.67,1.78,,,,93.6,2315.0,6.6,716388,606930,668800,578570,669242,665877,691026,680700,672279,691023,53.94,,,,,,,,72,2,4-Seam Fastball,2,19,19,2,19,2,19,2,Infield shade,Standard,200.0,0.0,-0.051
FF,2023-09-29,93.6,-1.22,5.84,"Barnes, Jacob",666181,606930,,ball,,,,,11.0,Will Benson called out on strikes.,R,L,R,STL,CIN,B,,,0,0,2023,-0.01,1.31,-0.17,4.33,,682622.0,,2,8,Top,,,,,668800,,,2.75515846092852,-136.41718343538943,-1.0881354648753416,-0.7691033962672212,29.00295611989784,-15.75696279837958,3.82,1.88,,,,94.1,2225.0,6.4,716388,606930,668800,578570,669242,665877,691026,680700,672279,691023,54.08,,,,,,,,72,1,4-Seam Fastball,2,19,19,2,19,2,19,2,Infield shade,Standard,192.0,0.0,0.023
FC,2023-09-29,88.4,-1.19,5.65,"Barnes, Jacob",682622,606930,single,hit_into_play,,,,,14.0,"Noelvi Marte singles on a ground ball to third baseman Jose Fermin.   Elly De La Cruz scores.    Noelvi Marte to 2nd.  Noelvi Marte advances to 2nd, on a throwing error by third baseman Jose Fermin.",R,R,R,STL,CIN,X,5.0,ground_ball,1,2,2023,0.57,0.44,1.43,0.91,682829.0,,,2,8,Top,112.18,169.21,,,668800,,,5.272918829582654,-128.55477398732964,-6.448688876734899,5.159955621110346,27.9741770057385,-26.124283725806567,3.52,1.68,2.0,65.5,-33.0,89.6,2333.0,7.2,716388,606930,668800,578570,669242,665877,691026,680700,672279,691023,53.33,0.066,0.061,0.9,1.0,1.0,0.0,2.0,71,4,Cutter,2,18,18,2,19,2,19,2,Strategic,Standard,166.0,0.0,0.962
SL,2023-09-29,84.0,-1.12,5.73,"Barnes, Jacob",682622,606930,,ball,,,,,12.0,"Noelvi Marte singles on a ground ball to third baseman Jose Fermin.   Elly De La Cruz scores.    Noelvi Marte to 2nd.  Noelvi Marte advances to 2nd, on a throwing error by third baseman Jose Fermin.",R,R,R,STL,CIN,B,,,0,2,2023,0.45,0.22,0.01,4.44,682829.0,,,2,8,Top,,,,,668800,,,1.713259111533257,-122.36471147700676,2.925642806053625,4.244201328897101,22.76831323209413,-30.67293564418229,3.35,1.68,,,,84.6,2231.0,6.5,716388,606930,668800,578570,669242,665877,691026,680700,672279,691023,53.98,,,,,,,,71,3,Slider,2,18,18,2,18,2,18,2,Strategic,Standard,125.0,0.0,0.022
FF,2023-09-29,94.3,-1.03,5.88,"Barnes, Jacob",682622,606930,,foul,,,,,6.0,"Noelvi Marte singles on a ground ball to third baseman Jose Fermin.   Elly De La Cruz scores.    Noelvi Marte to 2nd.  Noelvi Marte advances to 2nd, on a throwing error by third baseman Jose Fermin.",R,R,R,STL,CIN,S,,,0,1,2023,-0.09,1.48,0.64,2.89,682829.0,,,2,8,Top,,,,,668800,,,4.574327471403204,-137.24318994054042,-5.39581331182745,-2.1564098014760527,32.00661477846348,-12.464138012063326,3.52,1.68,180.0,79.3,65.0,94.9,2380.0,6.8,716388,606930,668800,578570,669242,665877,691026,680700,672279,691023,53.72,,,,,,,,71,2,4-Seam Fastball,2,18,18,2,18,2,18,2,Standard,Standard,192.0,0.0,-0.062
