pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,2023-09-27,78.6,2.47,6.02,"Corbin, Patrick",676059,571578,walk,ball,,,,,14.0,Jordan Westburg walks.   Anthony Santander scores.    Aaron Hicks to 3rd.    Gunnar Henderson to 2nd.,R,R,L,BAL,WSH,B,,,3,2,2023,-0.28,-0.08,0.15,0.83,623993.0,543305.0,683002.0,2,5,Bot,,,,,660688,,,-4.548285585027335,-114.3745525965896,-4.301764268623242,-1.652141683020548,20.724399764641824,-32.33467212102488,3.36,1.63,,,,79.6,2180.0,6.9,716416,571578,660688,642086,671277,545121,682928,666906,696285,657041,53.59,,,0.7,1.0,0.0,0.0,,42,6,Slider,3,1,3,1,1,4,4,1,Standard,Standard,303.0,0.067,0.947
SI,2023-09-27,93.5,2.28,6.13,"Corbin, Patrick",676059,571578,,ball,,,,,11.0,Jordan Westburg walks.   Anthony Santander scores.    Aaron Hicks to 3rd.    Gunnar Henderson to 2nd.,R,R,L,BAL,WSH,B,,,2,2,2023,1.03,1.25,-0.58,4.24,623993.0,543305.0,683002.0,2,5,Bot,,,,,660688,,,-9.74236317410628,-135.69719909993788,-1.808435043434517,14.913495159406214,32.3394818348759,-16.564184662365374,3.41,1.73,,,,94.0,2217.0,6.9,716416,571578,660688,642086,671277,545121,682928,666906,696285,657041,53.56,,,,,,,,42,5,Sinker,3,1,3,1,1,3,3,1,Standard,Standard,144.0,0.0,0.169
SI,2023-09-27,93.4,2.26,6.14,"Corbin, Patrick",676059,571578,,foul,,,,,5.0,Jordan Westburg walks.   Anthony Santander scores.    Aaron Hicks to 3rd.    Gunnar Henderson to 2nd.,R,R,L,BAL,WSH,S,,,2,1,2023,1.4,0.82,0.22,2.43,623993.0,543305.0,683002.0,2,5,Bot,,,,,660688,,,-8.430893675647438,-135.68106750564587,-5.660498610594648,19.15968400474804,29.50836618856913,-20.909012745143503,3.43,1.63,260.0,78.0,43.0,94.5,2120.0,7.0,716416,571578,660688,642086,671277,545121,682928,666906,696285,657041,53.51,,,,,,,,42,4,Sinker,3,1,3,1,1,3,3,1,Standard,Standard,145.0,0.0,-0.22
SL,2023-09-27,79.2,2.74,6.06,"Corbin, Patrick",676059,571578,,ball,,,,,14.0,Jordan Westburg walks.   Anthony Santander scores.    Aaron Hicks to 3rd.    Gunnar Henderson to 2nd.,R,R,L,BAL,WSH,B,,,1,1,2023,0.12,0.0,1.26,1.73,623993.0,543305.0,683002.0,2,5,Bot,,,,,660688,,,-3.490536282351708,-115.29161136185172,-2.729937011867346,1.6528597329401162,20.492279482930144,-31.89552071445713,3.45,1.68,,,,80.4,2102.0,7.0,716416,571578,660688,642086,671277,545121,682928,666906,696285,657041,53.51,,,,,,,,42,3,Slider,3,1,3,1,1,3,3,1,Standard,Standard,297.0,0.0,0.137
SL,2023-09-27,80.4,2.57,6.02,"Corbin, Patrick",676059,571578,,ball,,,,,13.0,Jordan Westburg walks.   Anthony Santander scores.    Aaron Hicks to 3rd.    Gunnar Henderson to 2nd.,R,R,L,BAL,WSH,B,,,0,1,2023,-0.21,0.04,-1.42,0.98,623993.0,543305.0,683002.0,2,5,Bot,,,,,660688,,,-8.544658629789497,-116.73433553422718,-4.544045963739015,-0.2468987743933348,23.079817942297527,-31.11540251185979,3.45,1.7,,,,81.2,2069.0,7.1,716416,571578,660688,642086,671277,545121,682928,666906,696285,657041,53.42,,,,,,,,42,2,Slider,3,1,3,1,1,3,3,1,Standard,Standard,159.0,0.0,0.098
SL,2023-09-27,78.2,2.48,6.04,"Corbin, Patrick",676059,571578,,foul,,,,,8.0,Jordan Westburg walks.   Anthony Santander scores.    Aaron Hicks to 3rd.    Gunnar Henderson to 2nd.,R,R,L,BAL,WSH,S,,,0,0,2023,-0.02,-0.04,0.25,2.02,623993.0,543305.0,683002.0,2,5,Bot,,,,,660688,,,-4.846037641270471,-113.80778339094508,-1.732565583209591,0.7482785136683684,21.416277783417463,-32.39348924956741,3.43,1.63,4.0,32.2,-28.0,79.3,2017.0,7.1,716416,571578,660688,642086,671277,545121,682928,666906,696285,657041,53.38,,,,,,,,42,1,Slider,3,1,3,1,1,3,3,1,Standard,Standard,260.0,0.0,-0.136
SL,2023-09-27,79.9,2.4,6.08,"Corbin, Patrick",683002,571578,force_out,hit_into_play,,,,,13.0,"Gunnar Henderson grounds into a force out, pitcher Patrick Corbin to catcher Keibert Ruiz.   Adley Rutschman out at home.    Anthony Santander to 3rd.    Aaron Hicks to 2nd.    Gunnar Henderson to 1st.",R,L,L,BAL,WSH,X,1.0,ground_ball,2,0,2023,-0.24,0.16,-0.86,2.06,668939.0,623993.0,543305.0,1,5,Bot,120.15,196.72,,,660688,,,-6.819444508365481,-116.20722517838908,-2.4244585823590548,-0.81575659036278,22.693360786865515,-30.424047267233725,3.73,1.72,1.0,55.9,-61.0,80.8,2080.0,7.0,716416,571578,660688,642086,671277,545121,682928,666906,696285,657041,53.51,0.251,0.226,0.0,1.0,0.0,0.0,1.0,41,3,Slider,3,1,3,1,1,3,3,1,Strategic,Standard,278.0,-0.044,-1.086
SL,2023-09-27,82.3,2.32,6.09,"Corbin, Patrick",683002,571578,,ball,,,,,13.0,"Gunnar Henderson grounds into a force out, pitcher Patrick Corbin to catcher Keibert Ruiz.   Adley Rutschman out at home.    Anthony Santander to 3rd.    Aaron Hicks to 2nd.    Gunnar Henderson to 1st.",R,L,L,BAL,WSH,B,,,1,0,2023,-0.14,0.15,-1.79,1.99,668939.0,623993.0,543305.0,1,5,Bot,,,,,660688,,,-9.175442756457624,-119.5692011179665,-3.0227081427905373,0.4897269509114586,24.094222898171065,-30.35573814296324,3.71,1.72,,,,83.1,2110.0,7.0,716416,571578,660688,642086,671277,545121,682928,666906,696285,657041,53.48,,,,,,,,41,2,Slider,3,1,3,1,1,3,3,1,Strategic,Standard,201.0,0.0,0.186
SL,2023-09-27,82.4,2.43,6.05,"Corbin, Patrick",683002,571578,,ball,,,,,13.0,"Gunnar Henderson grounds into a force out, pitcher Patrick Corbin to catcher Keibert Ruiz.   Adley Rutschman out at home.    Anthony Santander to 3rd.    Aaron Hicks to 2nd.    Gunnar Henderson to 1st.",R,L,L,BAL,WSH,B,,,0,0,2023,-0.14,0.16,-1.86,1.06,668939.0,623993.0,543305.0,1,5,Bot,,,,,660688,,,-9.602555425657108,-119.67515024401096,-5.191345434046362,0.4991803996471886,22.800947723718178,-29.752975322193336,3.73,1.74,,,,83.6,2181.0,7.1,716416,571578,660688,642086,671277,545121,682928,666906,696285,657041,53.37,,,,,,,,41,1,Slider,3,1,3,1,1,3,3,1,Standard,Standard,39.0,0.0,0.088
SL,2023-09-27,76.7,2.19,6.15,"Corbin, Patrick",543305,571578,walk,ball,,,,,11.0,Aaron Hicks walks.   Anthony Santander to 2nd.,R,R,L,BAL,WSH,B,,,3,0,2023,-0.33,0.11,-1.17,2.97,668939.0,,623993.0,1,5,Bot,,,,,660688,,,-6.584053308247468,-111.54600580855424,0.0663736579868363,-1.6338579787994931,18.831062482483794,-31.51151624144453,3.47,1.65,,,,77.7,2073.0,6.9,716416,571578,660688,642086,671277,545121,682928,666906,696285,657041,53.58,,,0.7,1.0,0.0,0.0,,40,4,Slider,3,1,3,1,1,3,3,1,Standard,Standard,281.0,0.015,0.075
