pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CH,2023-10-01,79.2,-2.64,5.14,"Seabold, Connor",571657,657756,field_out,hit_into_play,,,,,14.0,"Kyle Farmer grounds out softly, pitcher Connor Seabold to first baseman Elehuris Montero.",R,R,R,COL,MIN,X,1.0,ground_ball,2,2,2023,-1.07,0.05,0.68,1.06,,,,2,5,Top,126.17,186.37,,,642851,,,9.279771363690385,-115.0866960082216,-2.3244891882860017,-11.070295763180098,17.04527268290262,-31.533007660455965,3.44,1.59,2.0,51.2,-40.0,80.0,1974.0,6.5,716359,657756,642851,660707,663898,641857,678662,666134,686668,453568,54.01,0.111,0.1,0.0,1.0,0.0,0.0,1.0,34,5,Changeup,1,2,2,1,2,1,2,1,Strategic,Standard,284.0,0.011,-0.09
CH,2023-10-01,79.0,-2.61,5.09,"Seabold, Connor",571657,657756,,blocked_ball,,,,,14.0,"Kyle Farmer grounds out softly, pitcher Connor Seabold to first baseman Elehuris Montero.",R,R,R,COL,MIN,B,,,1,2,2023,-0.96,0.03,1.62,0.59,,,656669.0,1,5,Top,,,,,642851,,,11.039966757440864,-114.79083295646429,-3.277937258542028,-10.04415244956774,13.658334388477474,-31.57122486134285,3.4,1.54,,,,80.5,2125.0,6.6,716359,657756,642851,660707,663898,641857,678662,666134,686668,453568,53.9,,,,,,,,34,4,Changeup,1,2,2,1,2,1,2,1,Standard,Standard,285.0,0.043,0.055
FF,2023-10-01,90.0,-2.54,5.33,"Seabold, Connor",571657,657756,,foul,,,,,8.0,"Kyle Farmer grounds out softly, pitcher Connor Seabold to first baseman Elehuris Montero.",R,R,R,COL,MIN,S,,,1,1,2023,-0.84,0.96,0.24,2.0,,,656669.0,1,5,Top,,,,,642851,,,8.694751943666443,-131.01635664627415,-4.452517973177815,-11.287713048900107,21.81553951750854,-20.364824441894488,3.44,1.59,188.0,75.4,19.0,90.9,1942.0,6.4,716359,657756,642851,660707,663898,641857,678662,666134,686668,453568,54.13,,,,,,,,34,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Strategic,Standard,240.0,0.0,-0.065
SL,2023-10-01,83.7,-2.72,5.36,"Seabold, Connor",571657,657756,,called_strike,,,,,8.0,"Kyle Farmer grounds out softly, pitcher Connor Seabold to first baseman Elehuris Montero.",R,R,R,COL,MIN,S,,,1,0,2023,0.18,0.22,-0.13,1.96,,,656669.0,1,5,Top,,,,,642851,,,5.580174264063729,-121.85292224293204,-1.863610197242918,0.6948051981203566,24.20705420402897,-29.778735697380423,3.43,1.52,,,,83.1,2263.0,5.9,716359,657756,642851,660707,663898,641857,678662,666134,686668,453568,54.6,,,,,,,,34,2,Slider,1,2,2,1,2,1,2,1,Standard,Standard,144.0,0.0,-0.062
FF,2023-10-01,89.9,-2.6,5.38,"Seabold, Connor",571657,657756,,ball,,,,,11.0,"Kyle Farmer grounds out softly, pitcher Connor Seabold to first baseman Elehuris Montero.",R,R,R,COL,MIN,B,,,0,0,2023,-0.81,0.97,-1.43,3.93,,,656669.0,1,5,Top,,,,,642851,,,4.596052549747322,-131.12032405814307,0.1643308043996925,-10.256865941526527,20.25436419011202,-20.91838623969409,3.43,1.52,,,,91.0,1809.0,6.2,716359,657756,642851,660707,663898,641857,678662,666134,686668,453568,54.28,,,,,,,,34,1,4-Seam Fastball,1,2,2,1,2,1,2,1,Strategic,Standard,242.0,0.0,0.042
SL,2023-10-01,85.0,-2.79,5.4,"Seabold, Connor",656669,657756,walk,ball,,,,,11.0,Jordan Luplow walks.,R,R,R,COL,MIN,B,,,3,2,2023,0.05,0.35,-0.25,3.48,,,,1,5,Top,,,,,642851,,,5.798708155554768,-123.83691665523632,0.951723009515327,-0.3696418183625995,19.33038112480172,-28.789707263058997,3.32,1.68,,,,85.1,2362.0,5.8,716359,657756,642851,660707,663898,641857,678662,666134,686668,453568,54.67,,,0.7,1.0,0.0,0.0,,33,6,Slider,1,2,2,1,2,1,2,1,Strategic,Standard,159.0,-0.026,0.227
CH,2023-10-01,78.3,-2.78,5.1,"Seabold, Connor",656669,657756,,ball,,,,,11.0,Jordan Luplow walks.,R,R,R,COL,MIN,B,,,2,2,2023,-1.19,0.14,-2.55,3.03,,,,1,5,Top,,,,,642851,,,2.671243179823956,-114.0565939430538,2.023997457275964,-10.881707964870836,18.165213462347992,-31.4487134216544,3.29,1.57,,,,78.6,1832.0,6.1,716359,657756,642851,660707,663898,641857,678662,666134,686668,453568,54.37,,,,,,,,33,5,Changeup,1,2,2,1,2,1,2,1,Strategic,Standard,284.0,0.0,0.059
FF,2023-10-01,93.6,-2.59,5.5,"Seabold, Connor",656669,657756,,foul,,,,,5.0,Jordan Luplow walks.,R,R,R,COL,MIN,S,,,2,1,2023,-0.73,0.99,0.18,2.71,,,,1,5,Top,,,,,642851,,,8.721532161919606,-136.16820894855087,-3.701837561049583,-10.771955453805385,25.7781429408202,-19.13391545517084,3.33,1.61,280.0,81.4,44.0,93.8,2085.0,6.1,716359,657756,642851,660707,663898,641857,678662,666134,686668,453568,54.36,,,,,,,,33,4,4-Seam Fastball,1,2,2,1,2,1,2,1,Strategic,Standard,222.0,0.0,-0.048
FF,2023-10-01,92.2,-2.57,5.45,"Seabold, Connor",656669,657756,,swinging_strike,,,,,5.0,Jordan Luplow walks.,R,R,R,COL,MIN,S,,,2,0,2023,-0.85,1.04,0.23,2.68,,,,1,5,Top,,,,,642851,,,8.959166861826745,-134.18118610418625,-3.574402047896448,-11.98347621952684,24.342943902429774,-19.002891652223266,3.33,1.61,,,,92.9,2024.0,6.3,716359,657756,642851,660707,663898,641857,678662,666134,686668,453568,54.16,,,,,,,,33,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Strategic,Standard,234.0,0.0,-0.039
FF,2023-10-01,91.1,-2.77,5.39,"Seabold, Connor",656669,657756,,ball,,,,,13.0,Jordan Luplow walks.,R,R,R,COL,MIN,B,,,1,0,2023,-1.14,0.96,-1.47,2.02,,,,1,5,Top,,,,,642851,,,5.698861822724297,-132.74674655780183,-4.751916128811971,-14.643478863483532,22.12922631021095,-20.00346943658063,3.32,1.68,,,,91.9,2050.0,6.2,716359,657756,642851,660707,663898,641857,678662,666134,686668,453568,54.31,,,,,,,,33,2,4-Seam Fastball,1,2,2,1,2,1,2,1,Strategic,Standard,246.0,0.0,0.042
