pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CU,2023-09-29,81.0,-1.92,6.43,"Pivetta, Nick",677008,601713,strikeout,swinging_strike,,,,,14.0,Heston Kjerstad strikes out swinging.,R,L,R,BAL,BOS,S,2.0,,1,2,2023,1.34,-0.93,0.74,1.42,,,,2,7,Bot,,,,,657136,,,3.410598783546519,-117.88581325309084,-2.680130450367781,11.559911980202957,26.63926051292175,-40.32455575137904,3.49,1.6,,,,81.5,2777.0,7.0,716390,601713,657136,666915,622569,646240,596115,608701,678882,594807,53.47,,,0.0,1.0,0.0,0.0,,46,4,Curveball,0,2,0,2,2,0,0,2,Infield shade,Standard,35.0,-0.015,-0.074
FF,2023-09-29,95.2,-1.85,6.55,"Pivetta, Nick",677008,601713,,ball,,,,,11.0,Heston Kjerstad strikes out swinging.,R,L,R,BAL,BOS,B,,,0,2,2023,-0.61,1.72,-1.09,4.85,,,,2,7,Bot,,,,,657136,,,3.4033980754445947,-138.42277252030647,-2.6114901459955555,-8.629364158287265,36.46488484155403,-9.93204122807526,3.8,1.77,,,,95.5,2221.0,6.9,716390,601713,657136,666915,622569,646240,596115,608701,678882,594807,53.58,,,,,,,,46,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,204.0,0.0,0.009
FF,2023-09-29,93.8,-1.6,6.63,"Pivetta, Nick",677008,601713,,foul,,,,,11.0,Heston Kjerstad strikes out swinging.,R,L,R,BAL,BOS,S,,,0,1,2023,-0.31,1.89,-0.01,3.66,,,,2,7,Bot,,,,,657136,,,4.862798198533011,-136.36511466594388,-6.12408809123316,-5.01479569560462,33.580405850451,-7.575534340464642,3.49,1.6,245.0,74.3,37.0,94.4,2352.0,7.0,716390,601713,657136,666915,622569,646240,596115,608701,678882,594807,53.54,,,,,,,,46,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,194.0,0.0,-0.023
FF,2023-09-29,94.2,-2.05,6.29,"Pivetta, Nick",677008,601713,,called_strike,,,,,13.0,Heston Kjerstad strikes out swinging.,R,L,R,BAL,BOS,S,,,0,0,2023,-0.62,1.63,-0.12,1.57,,,,2,7,Bot,,,,,657136,,,6.485554635829027,-136.6116916604583,-10.191638188848842,-9.380549025323726,35.036827576400185,-9.555885223471106,3.82,1.77,,,,94.7,2441.0,7.1,716390,601713,657136,666915,622569,646240,596115,608701,678882,594807,53.38,,,,,,,,46,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,204.0,0.0,-0.017
CU,2023-09-29,79.2,-1.81,6.47,"Pivetta, Nick",669720,601713,field_out,hit_into_play,,,,,14.0,"Austin Hays grounds out, third baseman Rafael Devers to first baseman Bobby Dalbec.",R,R,R,BAL,BOS,X,5.0,ground_ball,1,2,2023,1.31,-1.49,0.65,1.15,,,,1,7,Bot,111.15,175.16,,,657136,,,2.941652015848886,-115.22273497474224,-1.8826156360029136,10.802729273895778,26.28354511071336,-45.06614405626183,3.29,1.5,1.0,75.8,-53.0,79.2,2852.0,6.8,716390,601713,657136,666915,622569,646240,596115,608701,678882,594807,53.67,0.249,0.239,0.0,1.0,0.0,0.0,2.0,45,4,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,39.0,-0.026,-0.119
FF,2023-09-29,94.6,-1.77,6.58,"Pivetta, Nick",669720,601713,,ball,,,,,11.0,"Austin Hays grounds out, third baseman Rafael Devers to first baseman Bobby Dalbec.",R,R,R,BAL,BOS,B,,,0,2,2023,-0.18,1.85,-0.9,5.44,,,,1,7,Bot,,,,,657136,,,2.7032698692129955,-137.69981503992906,-1.3410024904063276,-2.9025605128595937,35.207876742578065,-8.868268839798567,3.36,1.53,,,,95.0,2394.0,6.9,716390,601713,657136,666915,622569,646240,596115,608701,678882,594807,53.63,,,,,,,,45,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,198.0,0.0,0.012
FF,2023-09-29,92.9,-1.84,6.39,"Pivetta, Nick",669720,601713,,swinging_strike,,,,,3.0,"Austin Hays grounds out, third baseman Rafael Devers to first baseman Bobby Dalbec.",R,R,R,BAL,BOS,S,,,0,1,2023,-0.47,1.6,0.55,3.27,,,,1,7,Bot,,,,,657136,,,7.254831660388387,-135.06167318697072,-5.738180934278333,-7.421867441269125,31.135294929098933,-11.5457806916747,3.29,1.5,,,,93.7,2324.0,7.0,716390,601713,657136,666915,622569,646240,596115,608701,678882,594807,53.54,,,,,,,,45,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,205.0,0.0,-0.036
FF,2023-09-29,93.0,-1.86,6.47,"Pivetta, Nick",669720,601713,,called_strike,,,,,12.0,"Austin Hays grounds out, third baseman Rafael Devers to first baseman Bobby Dalbec.",R,R,R,BAL,BOS,S,,,0,0,2023,-0.26,1.68,0.84,2.78,,,,1,7,Bot,,,,,657136,,,7.566364101459884,-135.00528458812113,-7.371993335345026,-4.939729607348914,30.916252164443723,-10.24486118926401,3.36,1.53,,,,93.7,2345.0,7.0,716390,601713,657136,666915,622569,646240,596115,608701,678882,594807,53.54,,,,,,,,45,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,205.0,0.0,-0.026
ST,2023-09-29,82.9,-2.17,6.39,"Pivetta, Nick",656811,601713,strikeout,swinging_strike,,,,,11.0,Ryan O'Hearn strikes out swinging.,R,L,R,BAL,BOS,S,2.0,,2,2,2023,1.45,0.61,-0.39,3.99,,,,0,7,Bot,,,,,657136,,,1.223662818568361,-120.75053549249202,-0.1457119458210674,13.834742792494854,26.364413822590155,-26.4302114236094,3.45,1.64,,,,83.2,2430.0,6.7,716390,601713,657136,666915,622569,646240,596115,608701,678882,594807,53.82,,,0.0,1.0,0.0,0.0,,44,6,Sweeper,0,2,0,2,2,0,0,2,Infield shade,Standard,79.0,-0.038,-0.214
CU,2023-09-29,82.5,-1.84,6.46,"Pivetta, Nick",656811,601713,,ball,,,,,14.0,Ryan O'Hearn strikes out swinging.,R,L,R,BAL,BOS,B,,,1,2,2023,0.69,-1.02,0.42,0.61,,,,0,7,Bot,,,,,657136,,,3.841445072773976,-119.95007021821976,-4.75107923473476,5.7572463682205655,26.51971947459613,-41.07974038577717,3.45,1.67,,,,83.1,2713.0,7.0,716390,601713,657136,666915,622569,646240,596115,608701,678882,594807,53.47,,,,,,,,44,5,Curveball,0,2,0,2,2,0,0,2,Infield shade,Standard,43.0,0.0,0.041
