pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SI,2023-10-01,93.6,-2.19,5.36,"Thornton, Trent",665750,663423,field_out,hit_into_play,,,,,4.0,"Leody Taveras grounds out, second baseman Josh Rojas to first baseman Ty France.",R,L,R,SEA,TEX,X,4.0,ground_ball,1,0,2023,-0.94,0.66,-0.4,2.67,,,,2,8,Top,145.93,158.68,,,620443,,,6.694910766288785,-136.23207261870346,-2.7267811745457102,-13.072399515387524,26.682896818997577,-23.468345843579534,3.67,1.78,3.0,71.6,-41.0,94.2,2397.0,6.4,716360,663423,620443,664034,668942,553993,676609,686527,664238,672284,54.12,0.12,0.115,0.0,1.0,0.0,0.0,2.0,53,2,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,209.0,0.025,-0.122
CU,2023-10-01,79.5,-2.09,5.75,"Thornton, Trent",665750,663423,,ball,,,,,11.0,"Leody Taveras grounds out, second baseman Josh Rojas to first baseman Ty France.",R,L,R,SEA,TEX,B,,,0,0,2023,0.46,-1.31,-0.34,3.77,,,,2,8,Top,,,,,620443,,,2.951750760489189,-115.59204731126152,4.897517810834112,3.54121219857562,22.903854186297444,-45.08500131510534,3.59,1.81,,,,78.9,3013.0,6.1,716360,663423,620443,664034,668942,553993,676609,686527,664238,672284,54.41,,,,,,,,53,1,Curveball,1,0,0,1,0,1,0,1,Standard,Standard,35.0,0.0,0.016
SI,2023-10-01,93.0,-2.1,5.39,"Thornton, Trent",641680,663423,field_out,hit_into_play,,,,,1.0,"Jonah Heim grounds out, second baseman Josh Rojas to first baseman Ty France.",R,L,R,SEA,TEX,X,4.0,ground_ball,3,2,2023,-1.02,0.83,-0.34,3.06,,,,1,8,Top,152.52,157.16,,,620443,,,6.779980934618285,-135.3810343079467,-2.0882583069374427,-13.954417984356894,26.34196364147011,-21.658396210148258,3.5,1.62,4.0,82.2,-37.0,93.8,2363.0,6.5,716360,663423,620443,664034,668942,553993,676609,686527,664238,672284,53.99,0.04,0.036,0.0,1.0,0.0,0.0,2.0,52,6,Sinker,1,0,0,1,0,1,0,1,Infield shade,Standard,202.0,0.039,-0.207
CU,2023-10-01,77.9,-2.1,5.64,"Thornton, Trent",641680,663423,,called_strike,,,,,4.0,"Jonah Heim grounds out, second baseman Josh Rojas to first baseman Ty France.",R,L,R,SEA,TEX,S,,,3,1,2023,0.85,-1.33,-0.44,2.9,,,,1,8,Top,,,,,620443,,,1.9732728657216416,-113.30441981799466,3.4819618099139493,6.953223590846561,21.5090282732068,-44.49009971623218,3.54,1.66,,,,77.5,3049.0,6.1,716360,663423,620443,664034,668942,553993,676609,686527,664238,672284,54.39,,,,,,,,52,5,Curveball,1,0,0,1,0,1,0,1,Infield shade,Standard,40.0,0.0,-0.066
ST,2023-10-01,78.3,-2.98,4.7,"Thornton, Trent",641680,663423,,called_strike,,,,,4.0,"Jonah Heim grounds out, second baseman Josh Rojas to first baseman Ty France.",R,L,R,SEA,TEX,S,,,3,0,2023,1.71,0.05,-0.63,2.31,,,,1,8,Top,,,,,620443,,,1.905797592834113,-114.03130984306787,1.6048693749537952,14.550569882162195,21.70062000729393,-32.251621921818575,3.42,1.7,,,,78.0,2840.0,6.1,716360,663423,620443,664034,668942,553993,676609,686527,664238,672284,54.4,,,,,,,,52,4,Sweeper,1,0,0,1,0,1,0,1,Infield shade,Standard,59.0,0.0,-0.052
ST,2023-10-01,79.1,-2.84,4.71,"Thornton, Trent",641680,663423,,ball,,,,,11.0,"Jonah Heim grounds out, second baseman Josh Rojas to first baseman Ty France.",R,L,R,SEA,TEX,B,,,2,0,2023,1.56,-0.03,-1.73,2.81,,,,1,8,Top,,,,,620443,,,-0.4961376242362121,-115.1815429919063,2.6687671767049768,14.030061019070342,21.100767972460982,-33.120834033312626,3.46,1.55,,,,79.1,2825.0,6.2,716360,663423,620443,664034,668942,553993,676609,686527,664238,672284,54.29,,,,,,,,52,3,Sweeper,1,0,0,1,0,1,0,1,Infield shade,Standard,56.0,0.0,0.09
ST,2023-10-01,79.3,-2.92,4.76,"Thornton, Trent",641680,663423,,ball,,,,,13.0,"Jonah Heim grounds out, second baseman Josh Rojas to first baseman Ty France.",R,L,R,SEA,TEX,B,,,1,0,2023,1.69,-0.1,-1.63,2.14,,,,1,8,Top,,,,,620443,,,-0.3478370346953282,-115.50908238443462,1.2344975007568542,15.18154527386686,22.178016557837346,-33.519978050741315,3.61,1.7,,,,79.0,2814.0,6.1,716360,663423,620443,664034,668942,553993,676609,686527,664238,672284,54.41,,,,,,,,52,2,Sweeper,1,0,0,1,0,1,0,1,Infield shade,Standard,61.0,0.0,0.042
FF,2023-10-01,94.2,-1.98,5.42,"Thornton, Trent",641680,663423,,ball,,,,,9.0,"Jonah Heim grounds out, second baseman Josh Rojas to first baseman Ty France.",R,L,R,SEA,TEX,B,,,0,0,2023,-0.01,1.01,0.7,1.58,,,,1,8,Top,,,,,620443,,,7.022153625728602,-137.1023064988201,-6.641789032679897,-1.449468570505868,24.62467476781881,-18.16524771642057,3.63,1.62,,,,95.4,2353.0,6.5,716360,663423,620443,664034,668942,553993,676609,686527,664238,672284,53.96,,,,,,,,52,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shade,Standard,200.0,0.0,0.025
SI,2023-10-01,94.4,-2.08,5.5,"Thornton, Trent",673962,663423,strikeout,called_strike,,,,,5.0,Josh Jung called out on strikes.,R,R,R,SEA,TEX,S,2.0,,2,2,2023,-0.9,0.75,0.13,2.4,,,,0,8,Top,,,,,620443,,,7.772519393365163,-137.37678407229214,-4.153974086087655,-12.968931662541353,24.80125891002693,-21.93048686914662,3.61,1.75,,,,95.4,2217.0,6.4,716360,663423,620443,664034,668942,553993,676609,686527,664238,672284,54.06,,,0.0,1.0,0.0,0.0,,51,5,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,198.0,0.054,-0.214
FF,2023-10-01,94.3,-2.02,5.64,"Thornton, Trent",673962,663423,,ball,,,,,12.0,Josh Jung called out on strikes.,R,R,R,SEA,TEX,B,,,1,2,2023,-0.06,1.16,1.11,3.8,,,,0,8,Top,,,,,620443,,,8.263034085798337,-137.30068161664002,-1.7313592751483131,-2.2826921724468634,25.991907059500644,-17.248362219641866,3.63,1.74,,,,95.0,2346.0,6.4,716360,663423,620443,664034,668942,553993,676609,686527,664238,672284,54.13,,,,,,,,51,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,199.0,0.0,0.041
CU,2023-10-01,79.1,-2.1,5.63,"Thornton, Trent",673962,663423,,ball,,,,,14.0,Josh Jung called out on strikes.,R,R,R,SEA,TEX,B,,,0,2,2023,0.55,-1.42,1.82,0.29,,,,0,8,Top,,,,,620443,,,7.525015942458059,-114.8955214219453,-2.039859502208736,3.1266545425740606,25.52202446977528,-44.361656561379725,3.48,1.55,,,,78.5,2967.0,6.4,716360,663423,620443,664034,668942,553993,676609,686527,664238,672284,54.05,,,,,,,,51,3,Curveball,1,0,0,1,0,1,0,1,Standard,Standard,27.0,0.0,0.022
ST,2023-10-01,79.5,-2.75,4.83,"Thornton, Trent",673962,663423,,foul,,,,,14.0,Josh Jung called out on strikes.,R,R,R,SEA,TEX,S,,,0,1,2023,1.83,0.19,0.91,2.47,,,,0,8,Top,,,,,620443,,,4.579880534502393,-115.67573104029348,1.3336560236762978,15.254851821509789,25.042815857034565,-31.06449064560412,3.68,1.76,3.0,51.1,-45.0,78.7,2846.0,6.1,716360,663423,620443,664034,668942,553993,676609,686527,664238,672284,54.42,,,,,,,,51,2,Sweeper,1,0,0,1,0,1,0,1,Standard,Standard,55.0,0.0,-0.049
ST,2023-10-01,79.4,-2.87,4.81,"Thornton, Trent",673962,663423,,called_strike,,,,,5.0,Josh Jung called out on strikes.,R,R,R,SEA,TEX,S,,,0,0,2023,1.61,0.26,0.26,2.55,,,,0,8,Top,,,,,620443,,,3.808734884638745,-115.46699763528812,1.4157462929894458,13.502976896877652,23.791720688223915,-30.426948936187635,3.59,1.62,,,,78.7,2830.0,6.1,716360,663423,620443,664034,668942,553993,676609,686527,664238,672284,54.43,,,,,,,,51,1,Sweeper,1,0,0,1,0,1,0,1,Standard,Standard,55.0,0.0,-0.038
FF,2023-09-29,93.8,-2.03,5.48,"Thornton, Trent",641680,663423,field_out,hit_into_play,,,,,1.0,"Jonah Heim grounds out, first baseman Ty France to pitcher Trent Thornton.",R,L,R,SEA,TEX,X,3.0,ground_ball,2,1,2023,-0.32,1.37,-0.45,3.03,,,,2,6,Top,158.61,161.72,,,663728,,,4.796196390544078,-136.52037010398558,-3.662070413748277,-4.982883205282467,29.189111847765428,-14.424463755107263,3.5,1.63,8.0,93.7,-21.0,94.2,2425.0,6.4,716379,663423,663728,664034,668942,553993,641487,672284,677594,606192,54.06,0.134,0.132,0.0,1.0,0.0,0.0,2.0,49,4,4-Seam Fastball,8,0,0,8,0,8,0,8,Infield shade,Standard,212.0,0.0,-0.121
FF,2023-09-29,92.5,-2.14,5.55,"Thornton, Trent",641680,663423,,ball,,,,,11.0,"Jonah Heim grounds out, first baseman Ty France to pitcher Trent Thornton.",R,L,R,SEA,TEX,B,,,1,1,2023,-0.26,1.2,-0.68,4.19,,,,2,6,Top,,,,,663728,,,4.292248895195321,-134.68433732133687,-0.3127212325101431,-4.067071480658983,27.65934238642495,-17.590932512976412,3.4,1.54,,,,92.8,2398.0,6.3,716379,663423,663728,664034,668942,553993,641487,672284,677594,606192,54.21,,,,,,,,49,3,4-Seam Fastball,8,0,0,8,0,8,0,8,Infield shade,Standard,203.0,0.0,0.02
