pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FS,2023-10-01,92.5,-1.4,5.93,"Fujinami, Shintaro",457759,660261,field_out,hit_into_play,,,,,13.0,"Justin Turner grounds out, third baseman Jordan Westburg to first baseman Ryan O'Hearn.",R,R,R,BAL,BOS,X,5.0,ground_ball,1,2,2023,-1.16,0.31,-0.36,1.36,,622569.0,,2,5,Top,100.42,165.82,,,543510,,,5.231903905897767,-134.65715401516744,-6.644600952705706,-15.216038442656146,26.87815173460676,-27.18009050661533,3.35,1.56,5.0,95.5,-15.0,93.6,1204.0,6.8,716367,660261,543510,656811,624428,676059,683002,677008,656775,623993,53.75,0.129,0.116,0.0,1.0,0.0,0.0,2.0,35,4,Split-Finger,0,2,2,0,2,0,2,0,Standard,Standard,229.0,0.027,-0.227
FF,2023-10-01,98.0,-1.55,5.81,"Fujinami, Shintaro",457759,660261,,foul,,,,,4.0,"Justin Turner grounds out, third baseman Jordan Westburg to first baseman Ryan O'Hearn.",R,R,R,BAL,BOS,S,,,1,1,2023,-1.07,0.9,-0.36,2.58,,622569.0,,2,5,Top,,,,,543510,,,5.72854087929228,-142.5298971288914,-5.396354871111419,-15.857041210831389,31.978874525962187,-18.821545216037585,3.35,1.56,148.0,59.0,50.0,99.1,2165.0,6.9,716367,660261,543510,656811,624428,676059,683002,677008,656775,623993,53.63,,,,,,,,35,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,220.0,0.0,-0.071
FC,2023-10-01,88.4,-1.89,5.62,"Fujinami, Shintaro",457759,660261,,ball,,,,,14.0,"Justin Turner grounds out, third baseman Jordan Westburg to first baseman Ryan O'Hearn.",R,R,R,BAL,BOS,B,,,0,1,2023,-0.02,-0.06,1.63,0.53,,,622569.0,2,5,Top,,,,,543510,,,8.699770746265633,-128.29392154305486,-6.156281616321339,-2.1346850691532557,28.99637753895681,-31.664411446342363,3.19,1.46,,,,88.8,2150.0,6.9,716367,660261,543510,656811,624428,676059,683002,677008,656775,623993,53.61,,,,,,,,35,2,Cutter,0,2,2,0,2,0,2,0,Standard,Standard,353.0,-0.009,0.021
FF,2023-10-01,95.8,-1.44,5.89,"Fujinami, Shintaro",457759,660261,,foul,,,,,5.0,"Justin Turner grounds out, third baseman Jordan Westburg to first baseman Ryan O'Hearn.",R,R,R,BAL,BOS,S,,,0,0,2023,-0.54,1.23,-0.15,2.43,,,622569.0,2,5,Top,,,,,543510,,,4.64986836487407,-139.34132751858613,-6.354053850824573,-8.069659574679154,30.35022464312756,-14.91022079693563,3.35,1.56,396.0,109.9,26.0,96.6,1940.0,6.7,716367,660261,543510,656811,624428,676059,683002,677008,656775,623993,53.82,,,,,,,,35,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,218.0,0.0,-0.038
FF,2023-10-01,96.6,-1.58,5.83,"Fujinami, Shintaro",622569,660261,walk,ball,,,,,12.0,Pablo Reyes walks.,R,R,R,BAL,BOS,B,,,3,2,2023,-0.79,1.36,1.25,2.6,,,,2,5,Top,,,,,543510,,,9.435138965670356,-140.3634199984021,-6.205502517730094,-12.517688424806856,30.620976613374022,-12.941597307588909,3.26,1.69,,,,97.6,2086.0,6.9,716367,660261,543510,656811,624428,676059,683002,677008,656775,623993,53.63,,,0.7,1.0,0.0,0.0,,34,6,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,223.0,-0.01,0.11
FF,2023-10-01,96.2,-1.58,5.87,"Fujinami, Shintaro",622569,660261,,ball,,,,,11.0,Pablo Reyes walks.,R,R,R,BAL,BOS,B,,,2,2,2023,-0.88,0.97,-0.72,3.6,,,,2,5,Top,,,,,543510,,,4.330239097330859,-140.11322516390098,-2.6901301191556746,-12.60020201723799,29.51509389532936,-18.914129076328997,3.3,1.65,,,,97.2,2030.0,6.6,716367,660261,543510,656811,624428,676059,683002,677008,656775,623993,53.85,,,,,,,,34,5,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,220.0,0.0,0.04
FF,2023-10-01,97.0,-1.65,5.87,"Fujinami, Shintaro",622569,660261,,called_strike,,,,,9.0,Pablo Reyes walks.,R,R,R,BAL,BOS,S,,,2,1,2023,-0.89,1.19,0.55,2.01,,,,2,5,Top,,,,,543510,,,7.983131738259239,-141.02061837958985,-7.599172855443578,-13.629713802520524,27.92953089580349,-14.791071765575696,3.3,1.67,,,,98.2,2062.0,6.7,716367,660261,543510,656811,624428,676059,683002,677008,656775,623993,53.78,,,,,,,,34,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,219.0,0.0,-0.031
ST,2023-10-01,83.6,-2.09,5.61,"Fujinami, Shintaro",622569,660261,,ball,,,,,13.0,Pablo Reyes walks.,R,R,R,BAL,BOS,B,,,1,1,2023,0.31,0.0,-0.86,1.21,,,,2,5,Top,,,,,543510,,,2.2261628393498127,-121.96398073992349,-3.88699329639508,2.810944852428994,18.580159267921665,-31.70531120083592,3.3,1.62,,,,84.5,2173.0,6.2,716367,660261,543510,656811,624428,676059,683002,677008,656775,623993,54.29,,,,,,,,34,3,Sweeper,0,2,2,0,2,0,2,0,Standard,Standard,45.0,0.0,0.02
ST,2023-10-01,83.0,-2.06,5.71,"Fujinami, Shintaro",622569,660261,,ball,,,,,11.0,Pablo Reyes walks.,R,R,R,BAL,BOS,B,,,0,1,2023,0.37,0.51,-2.17,2.72,,,,2,5,Top,,,,,543510,,,-0.9639125112097,-120.95197919363476,-1.430393724858397,3.8064752283147087,21.54329926946238,-27.055831678575263,3.21,1.55,,,,83.3,2074.0,6.2,716367,660261,543510,656811,624428,676059,683002,677008,656775,623993,54.26,,,,,,,,34,2,Sweeper,0,2,2,0,2,0,2,0,Standard,Standard,67.0,0.0,0.012
FF,2023-10-01,97.3,-1.59,6.01,"Fujinami, Shintaro",622569,660261,,called_strike,,,,,4.0,Pablo Reyes walks.,R,R,R,BAL,BOS,S,,,0,0,2023,-0.86,1.08,-0.74,2.52,,,,2,5,Top,,,,,543510,,,4.283496934445046,-141.57484629021997,-6.361177692595003,-12.56988623636984,31.003178432288124,-16.38226696711734,3.21,1.55,,,,98.0,1963.0,6.6,716367,660261,543510,656811,624428,676059,683002,677008,656775,623993,53.91,,,,,,,,34,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,222.0,0.0,-0.017
